Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
05:00 27-09-2017,3952.1,4099.95,3931.0,4073.0,164.50711,3846.5884999999994,192.8327178571431,False,19.747699364170575,30.14652080930622,11.96361682993318,63.069714718865335,3938.7699999999995,3825.8205454545455,3937.4005234867204,4052.819125545252,3913.5514285714285,3774.283731597605
09:00 27-09-2017,4072.2,4119.0,4053.4,4090.0,148.359299,3867.6384999999996,200.79533928571453,False,21.570119798096872,30.088656869642772,11.338203203076496,63.75303243795048,3955.6949999999997,3828.741818181818,3965.1458828527707,4081.5520757563,3935.651428571429,3789.7507813865577
13:00 27-09-2017,4099.8,4200.0,4075.05,4190.0,135.406179,3892.9704999999994,219.5089000000002,False,23.8241713958956,33.45283734762914,10.240138846687659,67.4789408463279,3985.093,3831.644909090909,4006.0284496068125,4136.701244041661,3964.8621428571428,3793.0230416726245
17:00 27-09-2017,4189.0,4249.94,4152.01,4193.0,65.731648,3918.0549999999994,231.09433928571454,False,26.20882133929087,34.77846657114305,9.466337106973347,67.58416497988446,4011.893,3835.708909090909,4040.0232769510285,4189.783348411491,3985.0757142857146,3780.3680801599385
21:00 27-09-2017,4192.11,4219.99,4140.01,4200.0,135.347605,3943.6869999999994,237.22749642857167,False,28.175634985890138,32.611066013752676,9.811429775125978,67.839742921853,4036.9479999999994,3838.7087272727267,4069.109953869023,4234.039639833864,4004.3357142857144,3774.631788737565
01:00 28-09-2017,4200.0,4300.0,4185.0,4246.0,125.832592,3972.986,242.17748571428592,False,30.453413189546648,35.86408373136092,8.947947726032568,69.50300029474305,4069.548,3843.7083636363636,4101.271780438291,4283.096680138655,4027.5678571428575,3772.03903414706
05:00 28-09-2017,4247.0,4272.45,4136.0,4180.0,147.336943,3994.436,233.2882035714286,False,31.623337927281685,32.238662959937095,11.673541496629912,64.46749303797944,4096.9349999999995,3848.1396363636363,4115.586002176784,4303.476206018911,4047.852142857143,3792.228079695374
09:00 28-09-2017,4170.19,4210.0,4101.0,4168.0,192.324787,4013.8059999999996,221.63791785714292,False,32.0826325724681,29.659383281161283,13.308583831374236,63.58580779531928,4125.5,3851.7576363636363,4125.115819962823,4318.094289897613,4065.2092857142857,3812.3242815309586
13:00 28-09-2017,4133.03,4209.68,4110.0,4149.99,118.435878,4032.2529999999997,203.1463642857143,False,32.509120457284055,27.493118064428185,12.336550058298636,62.24100607714614,4145.799000000001,3855.1209090909097,4129.6383981514,4327.233190046062,4079.5335714285716,3831.833952811081
17:00 28-09-2017,4143.12,4194.99,4114.03,4174.5,130.50752,4045.4775,193.1828214285714,False,32.90514492175601,25.842197758700756,11.595758819336934,63.35136120904075,4166.4490000000005,3860.293454545455,4137.795053032964,4332.953094974427,4097.712142857143,3862.471190739859
21:00 28-09-2017,4178.98,4215.0,3952.01,4032.87,569.973417,4050.603,157.80296785714273,False,30.739791835551017,21.35602536016667,20.2776297125046,53.73920038199504,4162.436,3862.5267272727274,4118.717770663334,4320.599045364923,4106.765,3892.930954635078
01:00 29-09-2017,4000.0,4113.81,3970.0,4090.1,332.3511,4059.0705000000003,133.33604285714273,False,28.729106826932092,19.375278394191362,18.39690271144335,56.54374443150606,4162.446,3866.420727272727,4113.514539633637,4296.345126261328,4121.604285714286,3946.8634451672433
