Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
01:00 17-11-2021,59042.0,59495.53,58580.0,59417.21,2120.49328,60097.6455,-268.09910357142917,True,45.929766928983504,9.466662030246908,28.104977367589363,35.27475383033118,59786.471999999994,62640.74472727273,59709.97486727196,61027.2492393074,59967.26857142857,58907.28790354974
02:00 17-11-2021,59417.22,59820.99,59243.03,59594.03,1384.83102,60067.346999999994,-341.6719678571425,True,45.435446333879746,11.734241091967371,26.74453345649155,37.08870526402588,59725.428,62551.18163636364,59688.89398231342,60889.986101824645,59890.475,58890.96389817535
03:00 17-11-2021,59594.04,59797.57,59288.16,59607.99,1239.02806,60039.746499999994,-377.08530714285746,True,44.976434352711976,11.218778285824781,25.56969716700244,37.234889542505535,59714.23500000001,62443.706909090906,59674.18416734734,60730.44187168971,59816.19642857143,58901.95098545314
04:00 17-11-2021,59607.99,60142.85,59350.0,59688.0,1948.05945,59995.422,-353.0026142857133,True,43.754157178769916,13.435993652155274,23.816132401915503,38.102609590776986,59637.686,62331.21290909091,59676.69613692055,60603.64100748812,59761.05357142857,58918.466135369024
05:00 17-11-2021,59691.9,60023.0,59570.01,59586.18,1749.51744,59972.7835,-402.85882499999775,True,42.61918551725229,12.89199404044001,22.85185933699611,37.40980305958408,59539.35799999999,62216.484909090905,59660.238657480455,60581.94262641288,59738.63714285714,58895.331659301395
06:00 17-11-2021,59586.19,59591.93,58800.0,58926.02,2304.00574,59892.362,-525.4491928571407,True,42.450204554026165,11.978874418243024,28.12009305574792,33.27996839067987,59426.073,62093.73181818182,59526.74435612037,60544.24666622594,59647.319285714286,58750.39190520263
07:00 17-11-2021,58926.02,60601.03,58373.0,60508.03,4350.33059,59872.6005,-290.7139535714259,True,40.33879371263026,17.864570791098927,23.15176176966994,47.81273224728546,59505.670000000006,61999.10236363636,59705.15992773484,60704.592674847656,59703.61285714286,58702.63303943807
08:00 17-11-2021,60514.99,60840.23,60315.04,60762.83,3339.49527,59877.28500000001,-41.4263392857124,True,37.995652637690306,19.05279634426739,22.157951461275367,49.67128300626061,59650.216,61908.12818181818,59897.46357723759,60802.69540278046,59725.708571428564,58648.72174007667
09:00 17-11-2021,60762.33,60822.27,60417.64,60455.91,1328.25921,59867.686,139.03255000000297,True,35.819878782388926,18.397548322101116,21.39591351115444,47.52524981084748,59758.619000000006,61812.84490909091,59998.999290467116,60770.48625220979,59717.59785714286,58664.70946207592
10:00 17-11-2021,60455.92,60600.0,60001.77,60103.08,1303.42551,59849.840000000004,226.66832142857345,True,34.37614411902167,17.442447517537413,23.89408556628954,45.164009145351926,59864.92799999999,61711.70072727273,60017.92305583673,60777.9756673081,59720.75571428571,58663.53576126332
11:00 17-11-2021,60103.12,60458.38,59582.37,59612.55,2071.93023,59835.46699999999,164.17236071428943,True,33.557608157040264,16.122526576630854,25.7088796123341,42.10273241104645,59884.462,61603.206909090906,59944.21886386641,60772.343099954654,59713.64785714286,58654.952614331065
12:00 17-11-2021,59612.55,59800.0,59334.23,59664.49,1778.56225,59808.46799999999,147.51500714286112,True,33.08548764980075,15.452951813249163,26.85372045826504,42.53685487914097,59891.507999999994,61492.828181818186,59893.35907043615,60774.87812701951,59738.44214285714,58702.00615869476
13:00 17-11-2021,59664.5,60449.75,59404.75,60388.99,2418.06083,59841.92150000001,236.61641071428733,True,31.481700460242944,19.71391089787469,24.404820447188726,48.2358244246441,59969.60799999999,61391.261999999995,59983.47378490231,60876.74481912713,59811.09285714286,58745.44089515859
14:00 17-11-2021,60389.0,60484.32,59990.0,60236.02,1349.13107,59831.047999999995,365.2205357142874,True,29.934702540435552,19.149201348618934,23.32139820058592,47.19553981567947,60024.409999999996,61287.89218181818,60029.39127855643,60890.56799807574,59896.52357142857,58902.479144781406
15:00 17-11-2021,60232.98,60642.85,60206.92,60470.65,1398.0545,59826.107500000006,572.1475642857162,True,28.22487423708739,19.84571724873525,22.37791325079251,48.97235264604031,60112.857,61192.21199999999,60109.62013700071,60968.771641133564,59971.76928571429,58974.766930295016
16:00 17-11-2021,60470.65,60672.13,60092.86,60212.49,1016.93935,59833.7885,678.8243250000002,True,26.81368674287757,18.75965621783311,22.230833045370687,47.135391382176344,60241.504,61093.10836363636,60128.32374845513,60996.75902351716,60015.945,59035.13097648284
17:00 17-11-2021,60212.48,60575.08,60021.0,60395.51,1306.43396,59867.960999999996,776.9577749999993,True,25.617865780944452,17.758569866988065,21.736599678188657,48.574886777963094,60230.252,61000.497818181815,60176.90306691783,61043.253246494074,60072.19642857143,59101.13961064878
18:00 17-11-2021,60395.51,60405.81,59738.4,60098.62,1437.6212,59907.023499999996,765.3574892857141,True,24.951234876767735,16.60885220290117,23.07067661349081,46.41668145296438,60163.831000000006,60914.09090909091,60162.66978202368,61048.91042486546,60101.52642857143,59154.1424322774
19:00 17-11-2021,60098.62,60125.9,59620.66,59969.01,965.38246,59936.87999999999,718.8038571428575,True,24.51200403350001,15.776178721874711,23.082362913513887,45.487936358009115,60115.141,60835.56090909091,60127.45891256482,61036.440820419666,60128.87142857143,59221.302036723195
20:00 17-11-2021,59969.02,60494.04,59784.81,60344.87,1049.36632,60002.123999999996,693.8989071428571,True,23.324024585499664,18.32159996263601,21.45620722537639,48.62578259647958,60139.32000000001,60764.09127272727,60166.98820118939,60848.717458028186,60230.21785714286,59611.71825625753
21:00 17-11-2021,60344.86,60740.46,60125.17,60490.37,1378.35606,60055.78199999999,709.9305321428576,True,21.74198233340558,19.66341067389132,20.131169321728823,49.80319442392842,60227.102,60699.60727272727,60225.78489188223,60845.252605263704,60228.95642857143,59612.660251879155
22:00 17-11-2021,60490.37,60976.0,60076.98,60569.74,2047.90279,60104.56749999999,731.6269750000009,True,20.539570227397856,20.242307706452355,18.348203287249905,50.455199594417905,60317.627,60640.64272727273,60288.32218426727,60790.32208973499,60215.16428571429,59640.006481693585
23:00 17-11-2021,60569.73,60802.58,60389.22,60655.42,1320.77286,60156.939,751.221521428572,True,19.423044700390683,19.391879322753518,17.577350818666012,51.175824633909144,60344.27,60574.99763636364,60355.06724167321,60836.714921984385,60229.41499999999,59622.1150780156
00:00 18-11-2021,60655.43,60672.53,59840.0,59840.01,1951.91154,60164.5395,612.5140500000014,True,18.733162987329127,17.772384541651494,21.61881753330834,44.667412700852914,60304.668999999994,60501.117272727264,60261.420470459896,60847.93529567067,60210.624285714286,59573.3132757579
01:00 18-11-2021,59840.01,60096.12,59631.74,59676.05,2375.13586,60169.03300000001,430.6719464285727,True,18.440797387914618,16.923389225265154,22.72843379894917,43.49655710268268,60225.208999999995,60424.71272727273,60154.98947583082,60836.07348138916,60215.159999999996,59594.24651861083
02:00 18-11-2021,59676.05,59906.85,59550.15,59801.2,1372.17654,60212.792,203.8776500000002,True,18.305203318950852,16.28006484716368,22.73395073720918,44.66203768361637,60184.079999999994,60348.56636363636,60090.66411658884,60814.39398363766,60224.924999999996,59635.45601636233
03:00 18-11-2021,59801.19,60035.46,59584.25,59827.82,1384.35141,60178.7815,97.4646892857142,True,17.875830807877907,16.881881565860475,21.614639282480177,44.91643105649007,60127.311,60279.85872727272,60042.87427720905,60799.99280329134,60184.84142857143,59569.690053851526
04:00 18-11-2021,59827.82,59886.33,59500.0,59734.2,1605.6113,60127.35,18.225221428570478,True,17.63420163368524,16.148754154543678,21.623026820493738,44.16481503928307,60090.86899999999,60228.843636363636,59986.75168135285,60805.15703623756,60148.99714285714,59492.83724947672
05:00 18-11-2021,59734.21,59840.89,59470.0,59659.74,1114.32964,60087.54150000001,-82.24297142857358,True,17.467995982402496,15.454857204304846,21.04146730302862,43.55463783031498,60059.941999999995,60184.29163636364,59927.295012015966,60766.321551024725,60091.075,59415.82844897527
06:00 18-11-2021,59659.74,59742.73,58962.77,59274.49,2389.89861,60046.112,-251.9764428571458,True,18.207631725495858,14.084282899340511,24.942727590318295,40.50672391808867,59952.903999999995,60141.63472727272,59808.603191649425,60814.20629584314,60024.075,59233.94370415685
07:00 18-11-2021,59274.49,59845.1,58981.18,59789.23,1939.26855,60054.94600000001,-360.7234785714304,True,18.61031206278967,13.870490292883275,22.55658288031829,45.83748007078851,59882.78999999999,60121.30418181818,59805.08079316771,60750.92862965191,59980.76928571429,59210.60994177667
08:00 18-11-2021,59789.23,59970.82,59153.05,59213.49,1715.67129,60032.39600000001,-567.4045000000021,True,18.634543042864692,14.004041843767823,20.55231438939852,41.46327249835634,59747.165,60084.978,59697.51883077357,60778.58770502226,59917.54571428571,59056.50372354916
09:00 18-11-2021,59213.49,59935.0,59001.0,59124.66,2872.57459,59969.179500000006,-704.5851785714314,True,18.94052050648477,12.624321632424405,20.131338307591836,40.83046354131975,59594.089,60052.19890909092,59593.362679723825,60808.92108509131,59857.23499999999,58905.54891490868
10:00 18-11-2021,59124.67,59764.59,58740.63,59191.62,3233.03958,59916.95950000001,-808.6426964285745,True,19.680635575515847,11.308862530719969,20.683226527490376,41.53842840715408,59529.25,60022.40218181817,59520.318556137674,60742.95516683868,59774.85999999999,58806.76483316131
11:00 18-11-2021,59191.64,59292.96,58770.0,58906.65,2055.78248,59838.7595,-909.618392857146,False,20.367885282473278,10.695869470948988,19.56209924518576,39.42519493965598,59452.31,59987.88181818182,59408.74245502173,60639.03779770527,59661.73714285714,58684.436488009014
12:00 18-11-2021,58906.26,59486.0,57650.0,58100.04,8415.94766,59733.137,-1101.9178571428608,False,22.482480599962948,8.876686427010046,26.610342494235578,34.23577893863799,59282.194,59935.143818181816,59170.79655410869,60621.94955585062,59485.33,58348.71044414939
13:00 18-11-2021,58100.05,58486.09,57215.38,57276.9,6057.82475,59577.20649999999,-1368.4730892857174,False,24.835106953938627,7.877988595094096,27.464568524590543,29.994705962657292,59027.102,59881.996545454545,58826.451726088926,60679.71527167946,59244.00714285715,57808.299014034834
14:00 18-11-2021,57276.9,58077.7,56592.06,57540.2,6421.29177,59449.28550000001,-1538.128350000005,False,27.478094109409863,6.90049229236021,29.262697794366776,32.7977684164273,58807.702000000005,59834.36381818182,58592.587775890934,60717.18485236598,59079.735,57442.28514763402
15:00 18-11-2021,57540.2,58200.0,57501.0,57996.84,1901.06758,59350.677,-1600.872667857147,False,29.591051111137705,7.527260210745132,27.531757880817715,37.375454074358714,58641.412,59787.49745454546,58484.26999845621,60650.100497838954,58959.79142857143,57269.482359303904
16:00 18-11-2021,58004.08,58328.27,57744.0,57928.0,2017.51455,59229.83349999999,-1612.7454892857165,False,31.191096199215036,8.256589646106477,26.139906833134262,36.975764573661216,58506.763,59749.11654545455,58383.1299987369,60525.23475864245,58825.991428571426,57126.7480985004
17:00 18-11-2021,57928.0,58484.94,57600.0,57961.23,2084.56995,59103.3765,-1571.7027428571441,False,32.23483308285593,8.97628017532485,24.148610527248007,37.31637367604198,58323.96299999999,59702.330727272725,58306.42090805746,60348.93140938905,58692.66357142857,57036.395733468096
18:00 18-11-2021,57964.94,58238.09,57400.0,57551.52,1461.34242,58952.465500000006,-1559.128646428572,False,33.40921355430903,8.329146680265707,24.128076430294026,34.87052403293626,58157.766,59641.39000000001,58169.16619750155,60182.39271187062,58536.75785714285,56891.12300241509
19:00 18-11-2021,57551.52,57651.68,56525.0,56613.3,2477.29513,58750.3595,-1659.0191892857144,False,35.232297397673065,7.541962335583227,29.187527649405332,30.11292552371721,57906.62999999999,59567.647454545455,57886.28143431945,60112.32350054759,58319.155000000006,56525.986499452425
20:00 18-11-2021,56613.3,56987.57,56474.26,56891.62,2553.3624,58602.93999999999,-1706.3223714285696,False,36.961317001957205,7.207737496581089,28.332123039324074,32.968694788789776,57676.630000000005,59499.351636363645,57705.43390080682,59998.560096008354,58148.950000000004,56299.339903991655
21:00 18-11-2021,56891.62,57500.0,56674.0,57486.87,2527.51271,58493.48100000001,-1625.6774607142852,False,37.22063402378607,11.118149210808784,26.311501398692762,38.61566137873395,57534.652,59445.29472727273,57665.69500975103,59618.32554929116,57984.49571428572,56350.66587928027
22:00 18-11-2021,57486.87,57517.14,56625.8,56694.97,1792.32,58338.169499999996,-1658.1853749999993,False,37.511638500739764,10.267195846682933,24.711571895692174,34.54076283082068,57394.145,59387.021272727274,57489.199553432656,59411.93124726072,57804.60142857143,56197.27160988213
23:00 18-11-2021,56694.96,56943.0,55822.92,56101.79,3899.5785,58151.868,-1749.1378928571412,False,38.516058864833994,9.30356038896172,29.119885131798146,31.8875785476002,57276.634000000005,59312.42709090909,57236.94327099035,59240.22671941322,57588.68214285715,55937.13756630108
00:00 19-11-2021,56106.34,56212.64,55600.0,55900.0,3043.7131,57960.157999999996,-1833.58389642857,False,39.62081963388063,8.816164777926103,29.500584023774202,31.03396309946089,57112.614,59242.973999999995,56993.862676264835,58962.01947664648,57353.56642857143,55745.11338049638
01:00 19-11-2021,55900.0,56313.0,55817.79,56251.65,1974.93007,57789.75349999999,-1819.9878928571416,False,40.38762303882009,9.31555372937887,28.21392156921289,34.26204319861074,56938.094999999994,59166.57690909091,56858.91491694395,58613.41349920282,57163.923571428575,55714.43364365433
02:00 19-11-2021,56251.65,56498.0,56017.87,56404.75,1990.26489,57646.26649999999,-1776.454499999999,False,40.619947408512544,10.588070912524815,26.985036833298654,35.64258197046928,56785.77,59090.85490909091,56776.3394774996,58441.6388719078,57042.83142857143,55644.02398523506
03:00 19-11-2021,56404.75,56460.03,56111.7,56284.49,1557.59046,57471.02949999999,-1679.6960892857123,False,40.83567718036983,10.239614840667222,26.09695249654373,35.03424037095105,56618.096,59022.22981818182,56686.91229977239,58415.97340770878,56971.945,55527.91659229122
04:00 19-11-2021,56284.49,56442.72,55853.7,55987.83,1820.56503,57309.746499999994,-1661.8274821428547,False,41.30723468235443,9.660638431678294,27.098020923018684,33.547442393383534,56461.727,58954.51654545455,56559.8064270865,58351.19080036302,56861.061428571425,55370.93205677983
05:00 19-11-2021,55987.83,57394.28,55986.05,57024.56,3123.02266,57204.741500000004,-1428.577510714284,False,39.52179277407824,17.019971677904564,23.65438560425889,42.520765399061716,56502.853,58912.82909090909,56644.30707670713,58148.17518985642,56791.61285714286,55435.05052442931
06:00 19-11-2021,57024.55,57487.2,56945.24,56989.77,2334.65204,57094.649,-1169.8515428571427,False,37.6834412498745,17.026236199450363,22.470860152168306,42.318909601728556,56512.668000000005,58869.518,56707.11851730583,57934.78277312645,56724.596428571436,55514.410084016425
07:00 19-11-2021,56989.78,57043.86,56682.75,56882.76,1801.90676,56993.45450000001,-951.4315535714281,False,36.358080231221976,16.436140119894617,24.21134917305666,41.67829558936029,56452.257000000005,58830.29563636364,56739.05333234113,57653.06247559561,56647.56285714287,55642.06323869013
08:00 19-11-2021,56882.76,57185.61,56480.59,56989.59,1971.43661,56937.93199999999,-717.6546357142845,False,35.409816354213056,15.31978264572507,24.514481158618516,42.59153192325702,56481.719,58786.157090909095,56784.605453733646,57504.38694755159,56607.425,55710.46305244842
09:00 19-11-2021,56987.25,57349.07,56838.43,56876.39,2099.04122,56917.906500000005,-586.9557892857147,False,34.17027895524747,16.15956162038299,23.2810791960469,41.86041622345858,56559.179000000004,58736.74545454545,56801.2935530548,57533.84453721802,56626.217142857146,55718.58974849627
10:00 19-11-2021,56875.73,57697.3,56700.0,57605.78,3123.84002,56921.1855,-300.7335142857148,False,32.29693853005408,17.95459343992865,21.053181081000115,47.92351051188724,56729.757,58700.341636363635,56947.56381613574,57710.38332365468,56677.22857142857,55644.07381920246
11:00 19-11-2021,57605.77,58087.0,57525.76,57994.61,3067.96051,56921.074,76.87039642857098,False,30.144110838636156,20.77662630993214,19.899108009759885,50.80251073575305,56904.053,58669.552727272734,57137.935849565605,57884.2696833869,56713.49571428571,55542.72174518452
12:00 19-11-2021,57994.61,58173.94,57613.96,57887.98,2542.81595,56919.073,404.2534107142865,False,28.298723463663556,20.484536314297497,18.792223441337356,50.00450652578843,57052.376000000004,58638.67636363637,57274.307513280946,58116.1648275216,56798.71071428572,55481.25660104984
13:00 19-11-2021,57887.96,58229.0,57734.13,58151.12,3102.61286,56928.567500000005,772.3569607142867,False,26.686135549530434,20.014025337553935,17.84740761374891,51.96455009297139,57239.039000000004,58624.58727272727,57433.72796541168,58371.19788588461,56945.09142857143,55518.98497125825
14:00 19-11-2021,58151.13,58320.0,57932.96,57971.77,2126.86775,56949.58,1040.7401928571426,False,25.36128205314817,20.15612590445148,17.12233517974458,50.54292161915452,57437.433000000005,58578.473454545456,57531.55378988228,58484.21980788255,57093.075000000004,55701.930192117456
15:00 19-11-2021,57971.77,58078.0,57766.0,57879.47,1426.21909,57012.8885,1174.5950750000006,False,23.75884782744716,19.46946290054591,18.36205753962886,49.80480178987176,57522.924,58526.04872727273,57594.81128263095,58571.556499734615,57209.34785714286,55847.1392145511
16:00 19-11-2021,57879.46,58084.54,57599.57,58033.05,1352.41578,57069.96,1340.3500714285733,False,22.214312875386835,18.419075787250545,19.222866194394665,51.0567003281956,57627.252,58481.99672727272,57674.49104942532,58671.16265125448,57325.65499999999,55980.1473487455
17:00 19-11-2021,58033.06,58118.37,57680.01,57767.88,1275.4401,57084.0105,1485.3473285714292,False,20.7023891083368,17.885103214402324,18.263718795783113,48.84272408410388,57715.764,58439.53854545455,57691.47085862071,58661.09815369198,57431.61142857142,56202.12470345086
18:00 19-11-2021,57767.87,57943.24,57531.13,57806.94,1111.64168,57139.609,1537.6803678571437,False,19.638141910537694,17.025055276260943,19.122682601532865,49.18438995671627,57797.498999999996,58406.709272727276,57712.4652479624,58504.29910320504,57561.54785714286,56618.79661108068
19:00 19-11-2021,57806.94,58000.0,57690.02,57813.57,737.61429,57225.198,1517.4982857142868,False,18.50367857740689,17.073262850594105,18.4057315658749,49.244956262000855,57891.217000000004,58373.05618181818,57730.84793015105,58518.924499683424,57617.90571428571,56716.886928888
20:00 19-11-2021,57813.57,58120.0,57723.29,58052.24,911.92518,57332.81,1478.750910714286,False,17.226450531290286,17.72063239704944,17.501380322979454,51.4382121521158,57935.863,58330.56981818182,57789.28285194177,58548.17710145962,57693.79642857142,56839.415755683214
21:00 19-11-2021,58057.1,58563.33,57932.61,58233.37,1565.89198,57431.89600000001,1454.8163250000005,False,17.060849739988758,21.799888670086144,16.143302726873916,53.0586580930442,57959.739,58294.157999999996,57870.02596977053,58557.0699946643,57790.26857142856,57023.46714819282
22:00 19-11-2021,58233.37,58864.13,58169.33,58790.94,1653.66013,57551.205500000004,1496.8832607142872,False,17.48481143475251,23.61170661838192,14.782463016268391,57.63893901255613,58050.034999999996,58263.61781818182,58037.46488435771,58709.31188512309,57918.936428571425,57128.56097201976
23:00 19-11-2021,58790.94,58979.97,58730.0,58784.38,1456.88613,57676.2,1479.6690142857153,False,18.087095062075313,24.330602990264598,14.314925527580916,57.56937110590675,58113.361,58237.65218181819,58173.2676326563,58728.9076358493,58055.22142857143,57381.53522129356
00:00 20-11-2021,58784.38,58839.76,58431.57,58513.1,1422.9682,57802.4635,1336.6186678571444,False,17.790079172886973,23.048643886908447,17.41281835385761,54.69570369002254,58167.494000000006,58203.42654545455,58235.055335809695,58782.78161173403,58120.030000000006,57457.27838826598
01:00 20-11-2021,58513.1,58596.78,58344.45,58486.71,1040.95912,57875.570999999996,1237.5135321428588,False,17.277786088042117,22.267581787175924,17.992749481556693,54.417551793236754,58228.21799999999,58174.119090909095,58280.810729298835,58839.44512760484,58155.18,57470.91487239516
02:00 20-11-2021,58486.71,58556.62,58230.0,58400.07,941.6355,57946.085999999996,1109.0071964285726,False,16.49005731770785,21.263136944730448,18.761748393445835,53.477705091283475,58264.92,58145.592909090905,58302.49423306268,58869.69797127684,58191.75785714285,57513.81774300887
03:00 20-11-2021,58400.07,58849.63,58306.48,58635.06,1120.69233,58033.701,997.6371714285717,False,16.41611341278164,23.70601810750493,17.359419363364907,55.66387104464387,58351.638,58114.50545454546,58362.96073614219,58940.817172414645,58226.325,57511.83282758535
04:00 20-11-2021,58635.07,58700.0,58350.01,58380.06,872.30752,58103.2245,844.4594214285722,False,16.34745121535016,22.537071602426348,16.503424379180927,52.82820523560567,58408.95,58076.13618181818,58366.069693207246,58959.28962553564,58255.48857142857,57551.6875173215
05:00 20-11-2021,58380.06,58648.96,58315.75,58461.93,879.5715,58182.5015,682.9867785714282,False,16.175331512302876,21.452493389474927,16.204013979225653,53.62658898377346,58473.786,58037.81236363636,58383.498839896834,58975.46717401731,58297.09285714285,57618.7185402684
06:00 20-11-2021,58461.93,58650.0,58367.01,58490.19,876.12555,58226.721999999994,549.1712107142862,False,16.01814557194487,20.563562977430454,15.520862536217642,53.910027910312536,58517.58099999999,57998.44454545454,58402.89723264286,58998.07239816318,58329.74571428572,57661.41903040825
07:00 20-11-2021,58490.18,58800.0,58350.0,58479.5,1099.28571,58250.9665,455.0948464285718,False,16.2563701262179,21.423425258099556,14.475753353641416,53.77914399432756,58542.193999999996,57973.708,58416.82500852598,58974.32255017246,58380.57571428572,57786.82887839898
08:00 20-11-2021,58479.49,58674.55,58354.12,58625.67,1037.80448,58287.851,385.4134892857131,False,16.477578640899996,20.37152470056457,13.764986852020606,55.339755333738886,58525.667,57954.610181818185,58454.79682515761,58950.91771807362,58439.05642857143,57927.195139069234
09:00 20-11-2021,58625.67,58834.98,58460.0,58562.1,1073.55279,58308.4,341.93209285714056,False,17.097580868186473,21.677553055567095,12.96285448535564,54.497385509958264,58503.439,57932.08109090909,58474.30649331077,58870.82438135803,58492.52285714286,58114.22133292769
10:00 20-11-2021,58562.09,58678.0,58373.0,58467.96,946.67832,58333.2095,271.1617071428541,False,17.31269273586872,20.62477718290815,13.718614133001674,53.23423540073737,58498.925,57907.356363636354,58473.15258543608,58812.68572118354,58522.217142857146,58231.74856453075
11:00 20-11-2021,58467.96,58698.0,58317.9,58340.41,1090.59659,58356.256499999996,174.21652857142612,False,17.282729333025852,19.362731699890798,13.766194286829386,51.530787940270095,58484.295,57882.014727272726,58449.017569902244,58793.95415655185,58529.86285714286,58265.771557733875
12:00 20-11-2021,58337.69,58403.0,57483.42,57588.37,3368.42458,58334.0225,-33.344546428572585,False,17.379505131442006,16.700258388995127,24.35127509889299,42.99255743731359,58403.125,57844.35345454545,58292.536193556385,58967.429854856986,58443.965000000004,57920.50014514302
13:00 20-11-2021,57588.38,57870.5,57353.0,57771.68,1724.66219,58334.2125,-203.57916428571684,False,17.752218022765316,15.41560837923576,24.416711024644155,45.317288633784585,58316.787,57817.029636363644,58197.83506745522,58962.48446765442,58371.62928571428,57780.77410377414
14:00 20-11-2021,57771.68,57942.64,57600.0,57914.49,1143.87602,58339.590000000004,-329.171710714289,False,17.851580767370987,15.70880003222211,23.147100201140326,47.0868028071159,58270.23,57782.94345454546,58146.31778246336,58957.98680381053,58328.87142857142,57699.75605333232
