Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
05:25 09-12-2021,49595.0,49627.48,49550.0,49607.42,65.95672,49722.4865,106.20403214286071,False,21.54091780591666,26.32240134369905,25.848967410188315,45.46634542500027,49833.489,49713.846727272736,49726.66421400307,50250.85114577797,49829.962857142855,49409.07456850774
05:30 09-12-2021,49607.43,49681.8,49551.0,49600.74,81.20212,49724.7135,56.007207142860196,False,20.39082141827001,27.186001382418823,24.380980160477034,45.27016478361464,49786.263,49715.43563636363,49703.76890236614,50252.15308403165,49828.765,49405.37691596835
05:35 09-12-2021,49600.96,49600.96,49215.74,49544.59,303.4464,49720.909,2.3530714285736707,False,20.301556206975697,23.036617933354627,33.943183532267234,43.6053882206282,49732.53999999999,49712.47909090908,49674.827283754115,50256.28716929712,49825.942142857144,49395.59711641717
05:40 09-12-2021,49544.59,49588.24,49415.67,49507.74,120.60231,49719.576,-64.37119999999811,False,20.218667082202405,21.456673598715724,31.615222862147952,42.52506674840533,49673.303,49709.335090909095,49644.447777617,50230.97207209676,49788.28428571428,49345.596499331805
05:45 09-12-2021,49507.75,49607.43,49431.58,49444.02,117.29908,49727.659999999996,-160.7723607142852,False,20.012005516846692,20.71864396347862,29.40230070007938,40.69014819509965,49616.015999999996,49705.806000000004,49608.00636350481,50195.823653702326,49745.14142857143,49294.45920344053
05:50 09-12-2021,49444.03,49520.0,49440.58,49474.34,52.42429,49733.6845,-244.20257142857207,False,19.82010549187353,20.0365183725501,28.434280699588367,41.944855207098435,49581.203,49703.301636363634,49583.703388322116,50133.70462160181,49702.380000000005,49271.055378398196
05:55 09-12-2021,49474.33,49570.6,49439.86,49511.54,74.04456,49735.1225,-306.5266821428579,False,19.268740165192952,21.065925463316407,26.86618590723847,43.48882902092918,49556.656,49699.78709090909,49570.582772263544,50047.228203419305,49661.64571428571,49276.06322515212
06:00 09-12-2021,49511.54,49540.01,49431.0,49518.95,80.93725,49730.1945,-351.08497857142913,False,18.80903835780597,20.071979414969203,25.98205435968361,43.802208195013414,49536.553,49696.04290909092,49561.194995488346,49924.55169226681,49620.13428571429,49315.716879161766
06:05 09-12-2021,49518.95,49527.74,49362.02,49480.19,109.45402,49724.9985,-400.9386499999999,False,18.788495434463748,18.632680882630073,27.103719699681143,42.50439664194009,49528.452000000005,49692.888,49546.46681449046,49799.53981981501,49581.79857142857,49364.05732304213
06:10 09-12-2021,49480.18,49490.0,49365.85,49381.95,68.32272,49692.3485,-422.5272678571437,False,18.769419862788823,17.61369618246356,25.621470534059277,39.39060690318256,49507.148,49687.379272727274,49516.55466640128,49746.06942784465,49550.33285714286,49354.59628644106
