Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
05:00 18-10-2021,158.85,159.93,156.0,156.96,463310.91,160.04799999999997,0.0022892857142711165,True,24.515747388681337,24.6349058987806,22.356760806888193,50.27195330766676,160.16699999999997,153.65454545454546,159.35009382390078,163.9703862132551,159.98857142857145,156.0067566438878
09:00 18-10-2021,156.97,159.68,155.58,156.66,509570.66,159.8025,-0.8564607142857241,True,23.003693897130145,23.09614397233827,21.600159366905416,49.90638500754988,160.079,153.62327272727273,158.86098585591878,164.1314666034016,159.87214285714285,155.6128191108841
13:00 18-10-2021,156.65,158.01,154.91,156.75,404257.44,159.749,-1.9390107142857307,True,21.42245280874719,21.978309913424162,21.600776159021848,50.02115454679647,159.458,153.6010909090909,158.47717024575172,163.83047553786673,159.48714285714286,155.14381017641898
17:00 18-10-2021,156.75,158.25,155.63,157.12,228601.88,159.637,-2.6777250000000095,True,20.019123233911824,21.437480154706932,20.689375129753174,50.511815385310044,158.954,153.61418181818183,158.2304120192514,163.82398862271654,159.3135714285714,154.80315423442627
21:00 18-10-2021,157.12,158.97,156.06,158.5,247815.27,159.542,-2.931075000000007,True,18.918008222886993,21.596253385012158,19.69538730507723,52.34846303496805,158.45,153.64436363636364,158.2794280157511,163.8268529531956,159.33571428571426,154.8445756182329
01:00 19-10-2021,158.5,159.45,156.72,157.67,264292.79,159.2665,-3.06725714285715,True,18.033526847117436,21.41044591269624,18.783653414748784,51.14670405001247,158.14000000000001,153.68545454545455,158.16862292197817,163.82176381839025,159.345,154.86823618160975
05:00 19-10-2021,157.67,157.91,155.6,157.0,267690.82,159.177,-3.642157142857151,True,16.84376138077244,20.543844661661502,19.985827947214375,50.16808410336808,157.957,153.72218181818184,157.95614602707303,163.0610069871353,158.9192857142857,154.7775644414361
09:00 19-10-2021,157.01,157.99,154.79,155.53,392995.79,159.039,-4.431228571428576,True,15.805447214017898,19.373981255457164,20.289153776144254,48.04501714955467,157.498,153.73745454545454,157.5150285676052,162.5124343701106,158.4457142857143,154.378994201318
13:00 19-10-2021,155.54,156.51,154.41,154.53,298865.58,158.6585,-4.896153571428575,True,14.967108861155683,18.624448104847772,20.204276408359153,46.63189943609726,156.959,153.73981818181818,156.9722961007679,161.24416202012003,157.80214285714285,154.36012369416568
17:00 19-10-2021,154.52,157.3,153.06,155.78,349889.92,158.46999999999997,-5.218828571428573,True,14.630813401242671,17.179311289629144,21.107104084362284,48.62031799218443,156.65,153.78163636363638,156.75551499153735,160.60657053756012,157.4457142857143,154.2848580338685
21:00 19-10-2021,155.77,157.47,155.62,155.77,194352.92,158.349,-5.574292857142854,True,14.250218614252363,16.898239669248245,20.364611307410495,48.605067846351524,156.531,153.9310909090909,156.57633044762144,160.39805916067664,157.22714285714284,154.05622655360904
01:00 20-10-2021,155.76,157.11,155.0,156.52,208462.95,158.298,-5.787849999999998,True,14.110265428229562,16.198349710955682,20.738170926110428,49.84698020144089,156.517,154.02290909090908,156.5660885480539,159.7162806016123,156.97,154.2237193983877
05:00 20-10-2021,156.52,160.15,155.91,160.08,369859.99,158.154,-4.761682142857138,True,13.413143169140938,20.763638096253896,19.032294632293134,55.24991408790816,156.85,154.1638181818182,157.2049815393168,159.77759796279977,156.98142857142858,154.1852591800574
09:00 20-10-2021,160.07,169.95,159.44,168.74,1122857.7,158.483,-2.337289285714278,False,15.086783352965028,33.813646872633804,15.605576102474844,64.92534405774228,158.012,154.5310909090909,159.3022576230774,164.3434103291311,157.6864285714286,151.02944681372608
13:00 20-10-2021,168.75,174.9,166.78,173.06,1216369.29,158.959,0.6256678571428613,False,17.344473218272178,37.35054189718193,13.572371777794237,68.50144139006426,159.468,154.99109090909087,161.8036653279724,169.15157584450426,158.83642857142857,148.52128129835287
17:00 20-10-2021,173.07,176.87,169.92,176.72,772471.85,159.75650000000002,3.721653571428577,False,19.679474623722065,36.38503549882471,12.11719195148901,71.12677744401468,161.373,155.63,164.51572617743196,173.98840785255797,160.2692857142857,146.55016357601343
21:00 20-10-2021,176.72,189.77,176.7,184.22,2147968.15,161.026,7.126325000000003,False,22.941411655268674,47.50194364093466,9.95547687229403,75.52668536971322,164.095,156.34727272727272,168.09832141789886,180.48442340537562,162.23142857142858,143.97843373748154
01:00 21-10-2021,184.2,188.88,180.0,186.99,957463.38,162.36950000000002,10.788925000000004,False,25.970353184561954,42.01731952173316,8.806007095127198,76.89548561744186,167.241,157.14345454545455,171.53317206918996,186.33401551861343,164.365,142.3959844813866
05:00 21-10-2021,186.99,194.21,183.15,187.09,1492644.24,163.728,13.836553571428578,False,29.09988604869371,42.84530363330495,7.625118493495889,76.94448816685099,170.497,157.93927272727274,174.36168623842815,190.97700991715914,166.40714285714287,141.8372757971266
09:00 21-10-2021,187.09,191.1,177.8,182.6,1605117.44,164.91450000000003,15.574153571428575,False,30.53138086490824,36.505579704943045,12.448933622680334,69.93422484138766,173.179,158.66836363636364,175.85956146780484,193.566993882167,168.18785714285715,142.8087204035473
13:00 21-10-2021,182.62,188.59,180.43,184.75,912186.47,166.30400000000003,17.088325000000005,False,31.86062605139316,33.254410476280405,11.340237630153974,71.25429872265808,176.077,159.41763636363635,177.47600483729485,196.07357945480436,170.17000000000002,144.26642054519567
17:00 21-10-2021,184.74,191.1,182.68,190.5,738331.09,167.996,19.18787857142857,False,33.320342150825674,32.94422568553712,10.319004823204772,74.41651335810069,179.475,160.15327272727274,179.8440039577867,199.1799203578976,172.66785714285714,146.1557939278167
21:00 21-10-2021,190.46,205.0,187.96,201.71,1826331.07,170.244,22.34096071428572,False,35.596141906684686,40.9224885558511,8.626012892649221,79.12834253916601,183.638,161.05127272727276,183.8196396018255,204.40071432169006,176.03785714285715,147.67499996402424
01:00 22-10-2021,201.72,208.0,200.25,203.24,1039307.97,172.55,25.033192857142858,False,37.85629778780368,40.75789600683711,7.984395799164802,79.66637300838754,187.08800000000002,162.03236363636364,187.35061421967538,208.6279903896865,179.42785714285714,150.22772389602778
05:00 22-10-2021,203.24,206.0,201.05,204.18,653242.18,174.834,27.40789642857143,False,39.95501396312847,38.774105576374765,7.595774954341265,79.99979723190283,190.2,163.10054545454543,190.41050254337077,211.52059183469004,182.8857142857143,154.25083673673856
09:00 22-10-2021,204.18,215.1,201.8,206.53,2548523.42,177.277,29.193825,False,42.306453532358724,42.43402679916014,6.65807509920508,80.8271402291013,193.181,164.18545454545452,193.3413202627579,213.4769257305579,186.45785714285714,159.43878855515638
13:00 22-10-2021,206.53,211.12,195.36,197.69,1509956.85,179.3115,28.686457142857147,False,43.058432807580026,36.658912400834296,11.313231508349535,69.4510999198559,194.528,165.11963636363637,194.1319893058928,212.34796979897322,189.1442857142857,165.94060162959818
17:00 22-10-2021,197.69,200.0,192.0,196.29,786877.93,181.3495,27.321492857142864,False,43.089105818886345,34.12040202958989,13.438190351216306,67.85891686404527,195.458,166.05199999999996,194.52435488663954,211.57081364006572,191.11214285714283,170.65347207421993
21:00 22-10-2021,196.29,204.09,191.86,202.84,770249.62,183.76500000000001,26.613975000000003,False,43.41716717757132,34.051012550173866,12.062962960587104,71.11958742021491,197.033,167.04836363636363,196.03629036179598,211.8577611226148,193.2392857142857,174.6208103059566
01:00 23-10-2021,202.85,205.78,198.7,201.35,469442.38,186.04350000000002,25.122675,False,43.84126549436661,33.44041716975027,11.339495594692146,69.4329057794433,198.908,167.98836363636366,197.00241938692398,211.58455838338512,194.99857142857144,178.41258447375776
05:00 23-10-2021,201.38,203.1,196.8,202.25,594269.58,188.3675,23.31011428571428,False,43.83752800771788,31.62297875703145,12.362293833752014,69.88698411121712,200.658,168.9318181818182,197.9565249529378,212.1070111995691,196.28642857142856,180.46584594328803
09:00 23-10-2021,202.29,202.68,196.74,199.2,558439.27,190.5015,20.49507857142857,False,43.82105807766356,29.969141044878043,11.768589972024042,66.36990956821049,201.528,169.75581818181817,198.18261132513092,212.1579463815332,197.15857142857143,182.15919647560966
13:00 23-10-2021,199.2,201.69,193.0,193.74,588799.67,192.1845,16.509024999999998,False,43.00249093978324,27.687769112670157,14.148941698202902,60.62109562731135,200.731,170.5,197.37486381147073,211.72091246763787,197.63357142857143,183.54623038950498
17:00 23-10-2021,193.75,198.18,193.56,197.75,293502.53,193.63500000000002,13.538728571428567,False,42.2423928831801,26.53141947921623,13.558026500958247,63.09253183805983,200.182,171.3669090909091,197.44307039120332,210.0822936537809,198.71571428571428,187.34913491764766
21:00 23-10-2021,197.75,200.13,195.69,196.56,312797.75,194.81,10.423896428571432,False,41.75502329893732,27.251840472432836,12.996273101526102,61.87939218223141,199.42,172.2130909090909,197.28251213825726,208.04187785275977,199.55928571428572,191.07669357581167
01:00 24-10-2021,196.58,196.6,192.29,194.11,365620.91,195.67950000000002,6.8595642857142884,False,40.545548028378064,26.120459109805893,15.731749291800304,59.40399980318263,198.178,172.99963636363637,196.7056917494832,207.34866681057827,199.81714285714287,192.28561890370747
05:00 24-10-2021,194.1,196.42,188.69,188.82,536180.42,195.9095,2.8335285714285625,False,38.69208192608911,24.1814393402341,18.021121934700687,54.4530742440547,197.291,173.4950909090909,195.2719296132135,208.21644882628672,198.89642857142857,189.57640831657042
09:00 24-10-2021,188.83,192.56,185.41,186.58,745160.18,195.88899999999998,-1.0345035714285693,False,36.36201523825845,22.516445986041415,19.938917885592854,52.50268642839795,196.32,174.018,193.6915787744474,208.621976086371,197.7064285714286,186.7908810564862
13:00 24-10-2021,186.58,191.7,185.22,191.53,536134.67,196.111,-3.7486857142857133,False,34.1633802541677,21.09857373782531,18.86798969044804,56.15565342795805,195.189,174.60290909090912,193.2985644518206,207.51777445757162,196.80285714285714,186.08793982814265
17:00 24-10-2021,191.51,204.86,190.51,202.14,1078066.33,197.088,-4.882749999999991,True,33.85019783251164,30.317773825554546,16.404445319132517,62.63877784405592,195.268,175.36181818181817,194.9060981878532,206.26278184057318,196.48928571428573,186.71578958799827
