Time,Open,High,Low,Close,Volume,mean
21:00 02-09-2017,4508.5,4714.76,4467.88,4620.87,232.321642,4546.682
05:00 03-09-2017,4610.52,4674.86,4298.33,4384.15,273.485038,4550.389
13:00 03-09-2017,4351.02,4583.84,4345.01,4509.08,185.409518,4562.748
21:00 03-09-2017,4505.0,4527.49,4052.0,4186.96,357.244716,4558.4165
05:00 04-09-2017,4102.05,4437.68,4014.76,4015.03,740.921265,4539.8335
13:00 04-09-2017,4015.03,4300.95,3972.51,4100.11,296.478633,4528.388
21:00 04-09-2017,4106.97,4190.4,3603.0,4190.4,500.571716,4509.408
05:00 05-09-2017,4190.0,4298.0,4050.0,4151.0,467.190874,4487.584
13:00 05-09-2017,4140.0,4484.99,4096.06,4366.47,261.175567,4478.406499999999
21:00 05-09-2017,4366.49,4522.81,4335.26,4461.29,353.728511,4474.1325
05:00 06-09-2017,4476.13,4619.47,4422.28,4619.43,436.891617,4477.347
13:00 06-09-2017,4619.43,4662.87,4610.0,4619.77,16.743598,4478.7275
21:00 06-09-2017,4619.77,4661.93,4438.19,4510.25,153.119333,4471.799
05:00 07-09-2017,4475.01,4759.25,4458.0,4755.0,257.719959,4473.3045
13:00 07-09-2017,4755.0,4788.59,4586.13,4691.61,89.590683,4472.51
21:00 07-09-2017,4691.66,4735.39,4586.13,4619.01,90.730903,4463.268999999999
05:00 08-09-2017,4625.36,4699.77,4028.93,4348.65,528.460766,4438.956
13:00 08-09-2017,4330.68,4396.49,4060.0,4282.8,513.063377,4418.2105
21:00 08-09-2017,4282.8,4426.62,4150.06,4321.52,323.384458,4411.277
05:00 09-09-2017,4336.19,4400.6,4245.94,4276.0,184.49421,4401.469999999999
13:00 09-09-2017,4276.0,4300.0,4159.64,4258.81,150.904284,4383.367
21:00 09-09-2017,4258.81,4279.7,3801.0,3988.95,306.591804,4363.607
05:00 10-09-2017,3988.89,4135.48,3900.05,4094.93,186.19112,4342.8994999999995
13:00 10-09-2017,4086.92,4283.0,4072.45,4130.37,167.590351,4340.07
21:00 10-09-2017,4153.62,4334.43,4098.91,4178.73,425.480345,4348.255
05:00 11-09-2017,4186.88,4313.18,4115.39,4251.29,157.662364,4355.814
13:00 11-09-2017,4246.43,4280.0,4158.84,4208.47,116.846356,4356.717500000001
21:00 11-09-2017,4208.6,4394.59,4201.9,4361.0,245.264037,4367.217500000001
05:00 12-09-2017,4361.04,4373.67,4228.5,4258.72,289.441339,4361.83
13:00 12-09-2017,4249.49,4280.0,4040.8,4163.72,344.924943,4346.9515
21:00 12-09-2017,4159.72,4165.38,3796.8,3933.76,379.838073,4312.668
05:00 13-09-2017,3914.01,3976.19,3760.0,3795.0,344.480721,4271.4295
13:00 13-09-2017,3775.47,3991.01,3765.13,3944.69,189.143751,4243.1515
21:00 13-09-2017,3944.0,3993.0,3800.0,3869.99,223.863149,4198.901
05:00 14-09-2017,3846.58,3889.98,3395.0,3518.0,896.995053,4140.2205
13:00 14-09-2017,3522.0,3533.97,3165.13,3189.02,544.163341,4068.7210000000005
21:00 14-09-2017,3188.01,3460.0,3031.0,3148.0,556.637774,4008.6885
05:00 15-09-2017,3148.0,3856.0,2817.0,3830.0,1047.513265,3986.0485
13:00 15-09-2017,3839.94,3839.98,3483.0,3700.0,364.715453,3954.9725000000008
21:00 15-09-2017,3674.01,3950.0,3658.04,3847.9,428.510819,3933.5675
05:00 16-09-2017,3847.92,3850.0,3470.66,3567.11,618.728494,3898.9824999999996
13:00 16-09-2017,3567.03,3715.0,3531.05,3714.95,250.32464,3885.2825
21:00 16-09-2017,3685.23,3709.94,3550.0,3559.0,211.850997,3858.486
05:00 17-09-2017,3559.0,3660.0,3499.02,3637.33,296.699562,3833.8340000000003
13:00 17-09-2017,3649.49,3748.21,3638.05,3699.99,173.620651,3809.897
21:00 17-09-2017,3690.0,4000.0,3690.0,3950.32,357.448391,3794.8485
05:00 18-09-2017,3976.58,4123.2,3848.33,4030.33,442.255206,3785.9415
13:00 18-09-2017,4048.99,4085.0,3928.33,4035.01,230.302858,3769.642
21:00 18-09-2017,4060.0,4089.97,3830.91,3936.28,345.425481,3753.5199999999995
05:00 19-09-2017,3880.06,4032.02,3873.0,3965.01,296.642387,3743.5845
13:00 19-09-2017,3970.0,4014.56,3830.91,3910.04,260.264261,3742.3985000000002
21:00 19-09-2017,3910.04,3988.83,3820.0,3913.89,258.196067,3748.343
05:00 20-09-2017,3913.91,4046.08,3859.31,4005.0,236.162256,3751.3585
13:00 20-09-2017,3997.5,4039.99,3860.09,3900.0,226.576753,3752.8589999999995
21:00 20-09-2017,3889.99,3910.0,3800.0,3885.23,277.17323,3771.2205000000004
05:00 21-09-2017,3885.23,3904.81,3668.6,3727.44,344.078675,3798.1414999999993
13:00 21-09-2017,3730.0,3747.48,3567.0,3609.99,380.402179,3821.2409999999995
21:00 21-09-2017,3592.84,3750.0,3592.84,3658.46,271.387891,3812.6639999999998
05:00 22-09-2017,3658.46,3669.0,3505.55,3514.07,331.834871,3803.3674999999994
13:00 22-09-2017,3527.97,3645.18,3514.08,3595.87,235.743663,3790.7660000000005
21:00 22-09-2017,3595.88,3717.44,3542.91,3689.38,224.995479,3796.8795
05:00 23-09-2017,3689.38,3817.19,3688.0,3746.36,273.469011,3798.45
13:00 23-09-2017,3746.37,3790.0,3700.0,3780.0,254.328301,3809.5
21:00 23-09-2017,3779.54,3789.99,3622.76,3669.0,296.860916,3811.0834999999997
05:00 24-09-2017,3668.0,3730.0,3627.19,3691.31,230.468446,3810.6494999999995
13:00 24-09-2017,3707.89,3707.94,3624.38,3660.02,134.307028,3796.1345
21:00 24-09-2017,3660.02,3815.74,3653.69,3780.6,285.724436,3783.648
05:00 25-09-2017,3789.5,3945.0,3747.94,3910.01,254.142513,3777.398
13:00 25-09-2017,3915.01,3979.87,3887.8,3920.75,188.127764,3776.6214999999997
21:00 25-09-2017,3928.0,3959.56,3850.05,3925.0,250.300186,3774.621
05:00 26-09-2017,3925.0,3976.99,3888.28,3920.0,128.849177,3775.119
13:00 26-09-2017,3925.0,3939.99,3880.0,3882.35,147.578624,3773.5420000000004
21:00 26-09-2017,3882.36,3973.0,3872.81,3968.0,114.16673,3771.6920000000005
05:00 27-09-2017,3952.1,4119.0,3931.0,4090.0,312.866409,3781.1920000000005
13:00 27-09-2017,4099.8,4249.94,4075.05,4193.0,201.137827,3796.5805
21:00 27-09-2017,4192.11,4300.0,4140.01,4246.0,261.180197,3822.508500000001
05:00 28-09-2017,4247.0,4272.45,4101.0,4168.0,339.66173,3850.4090000000006
13:00 28-09-2017,4133.03,4209.68,4110.0,4174.5,248.943398,3876.2110000000002
21:00 28-09-2017,4178.98,4215.0,3952.01,4090.1,902.324517,3905.0125
05:00 29-09-2017,4090.1,4251.0,4060.02,4143.02,390.171288,3932.3700000000003
13:00 29-09-2017,4145.03,4263.86,4101.01,4174.69,309.81376,3956.6355000000003
21:00 29-09-2017,4175.0,4300.0,4138.1,4300.0,293.173204,3984.3175
05:00 30-09-2017,4310.0,4358.99,4266.11,4353.98,228.174464,4013.0165
13:00 30-09-2017,4349.0,4380.0,4307.5,4378.51,199.005515,4048.4919999999997
21:00 30-09-2017,4378.49,4378.49,4265.02,4335.82,219.207955,4080.7175
05:00 01-10-2017,4335.82,4359.6,4240.04,4299.99,285.780118,4112.716
13:00 01-10-2017,4290.17,4406.52,4270.01,4378.48,221.975612,4142.61
21:00 01-10-2017,4400.0,4560.0,4380.01,4424.01,227.975363,4168.3099999999995
05:00 02-10-2017,4434.22,4561.63,4390.0,4409.09,288.592126,4192.727
13:00 02-10-2017,4409.09,4433.11,4360.0,4380.0,139.189485,4215.477
21:00 02-10-2017,4380.0,4467.33,4213.21,4271.0,409.929213,4233.027
05:00 03-10-2017,4280.0,4310.0,4180.8,4258.57,427.827399,4251.838
13:00 03-10-2017,4258.58,4329.86,4222.02,4310.0,244.566951,4268.938
21:00 03-10-2017,4314.9,4373.0,4274.0,4310.01,242.326419,4279.938499999999
05:00 04-10-2017,4310.01,4328.0,4142.0,4211.01,394.963193,4280.839
13:00 04-10-2017,4211.01,4236.63,4153.02,4208.59,231.175489,4278.9685
21:00 04-10-2017,4208.59,4235.0,4110.0,4154.1,295.657193,4278.2735
05:00 05-10-2017,4154.1,4335.0,4112.23,4314.49,318.115857,4285.272999999999
13:00 05-10-2017,4288.0,4355.0,4275.0,4292.43,165.365588,4295.3895
21:00 05-10-2017,4318.99,4410.0,4292.0,4392.36,187.497963,4307.8565
05:00 06-10-2017,4396.0,4417.0,4312.57,4382.07,217.913334,4318.2255
13:00 06-10-2017,4382.07,4400.0,4315.95,4369.0,101.117879,4321.675499999999
21:00 06-10-2017,4369.0,4399.0,4330.09,4334.0,112.434219,4320.6765
05:00 07-10-2017,4335.0,4388.54,4312.56,4343.01,86.377848,4318.9015
13:00 07-10-2017,4343.01,4479.5,4326.02,4423.0,98.785433,4323.260499999999
21:00 07-10-2017,4425.0,4517.0,4425.0,4455.99,135.996632,4331.0605
05:00 08-10-2017,4454.99,4599.0,4441.01,4590.0,201.662109,4341.6365
13:00 08-10-2017,4590.0,4658.0,4525.0,4640.0,180.803263,4352.436
21:00 08-10-2017,4640.0,4660.0,4550.0,4584.06,150.503513,4361.1845
05:00 09-10-2017,4587.02,4699.98,4564.32,4664.31,161.991686,4375.4
13:00 09-10-2017,4684.99,4889.98,4664.11,4786.95,333.967946,4401.1975
21:00 09-10-2017,4786.95,4888.88,4780.0,4785.78,228.184178,4427.558
05:00 10-10-2017,4787.88,4880.0,4720.16,4831.99,313.734462,4453.657499999999
13:00 10-10-2017,4830.97,4960.0,4680.59,4783.06,501.303133,4477.31
21:00 10-10-2017,4783.06,4840.0,4710.0,4829.99,479.933428,4508.259
05:00 11-10-2017,4820.0,4852.22,4751.01,4825.01,201.096102,4539.08
13:00 11-10-2017,4839.99,4881.61,4800.57,4821.43,72.399866,4572.4465
21:00 11-10-2017,4821.43,5010.2,4810.16,5010.2,115.979794,4607.232
05:00 12-10-2017,5010.2,5325.0,5010.2,5305.01,661.217828,4657.861
13:00 12-10-2017,5316.42,5439.99,5239.99,5430.0,499.50386,4709.743
21:00 12-10-2017,5439.99,5846.17,5379.84,5628.02,891.681577,4772.0405
05:00 13-10-2017,5631.01,5800.0,5566.84,5762.25,526.972868,4841.7029999999995
13:00 13-10-2017,5762.24,5779.0,5520.0,5649.98,461.173175,4907.502
21:00 13-10-2017,5650.0,5722.87,5580.01,5653.41,331.344718,4973.021999999999
05:00 14-10-2017,5653.4,5779.99,5600.03,5752.04,316.518372,5039.474
13:00 14-10-2017,5741.03,5900.0,5685.02,5869.99,322.895956,5110.174
21:00 14-10-2017,5855.03,5922.3,5737.27,5786.11,376.744959,5169.9794999999995
05:00 15-10-2017,5786.11,5786.11,5400.01,5544.14,609.534437,5215.1865
13:00 15-10-2017,5539.99,5756.36,5468.01,5709.99,357.243979,5271.483
21:00 15-10-2017,5710.0,5739.99,5600.01,5628.32,348.051318,5319.683500000001
05:00 16-10-2017,5628.31,5749.99,5585.19,5681.22,608.783854,5364.397
13:00 16-10-2017,5681.22,5788.91,5642.02,5760.02,572.16129,5413.1089999999995
21:00 16-10-2017,5760.0,5774.98,5590.0,5650.02,467.624153,5454.0105
05:00 17-10-2017,5657.96,5687.61,5508.63,5603.01,520.205861,5495.008
13:00 17-10-2017,5619.98,5649.99,5574.21,5595.0,442.039362,5533.2585
21:00 17-10-2017,5595.0,5596.0,5277.22,5277.22,721.488554,5555.869
05:00 18-10-2017,5267.38,5379.0,5037.95,5322.28,942.365511,5580.9115
13:00 18-10-2017,5344.0,5588.0,5320.28,5512.06,653.950308,5606.004500000001
21:00 18-10-2017,5513.0,5631.3,5490.26,5577.98,483.411821,5619.653
05:00 19-10-2017,5577.99,5710.0,5555.0,5625.01,730.658672,5629.403499999999
13:00 19-10-2017,5624.99,5694.0,5600.0,5683.9,667.651614,5632.1975
21:00 19-10-2017,5683.31,5697.99,5600.0,5639.95,435.296204,5626.0825
05:00 20-10-2017,5639.96,5995.0,5602.86,5889.99,728.645514,5638.083
13:00 20-10-2017,5889.99,6110.0,5878.03,6010.01,809.035502,5655.9130000000005
21:00 20-10-2017,6013.72,6167.99,5960.0,6091.92,601.668245,5672.907
05:00 21-10-2017,6091.92,6171.0,6072.06,6149.99,531.364402,5686.907000000001
13:00 21-10-2017,6149.99,6169.04,5850.03,6024.97,531.275046,5698.85
21:00 21-10-2017,6003.27,6060.0,5770.0,5907.11,517.047936,5716.9985
05:00 22-10-2017,5907.13,6000.0,5720.03,5970.27,525.124172,5730.0125
13:00 22-10-2017,5970.3,6000.0,5832.07,5950.02,319.920108,5746.0975
21:00 22-10-2017,5975.0,6080.0,5860.01,5865.05,465.523533,5755.289000000001
05:00 23-10-2017,5865.03,5909.84,5621.03,5762.04,772.935997,5755.39
13:00 23-10-2017,5762.07,5969.98,5717.01,5915.93,574.098185,5768.6855000000005
21:00 23-10-2017,5909.47,5925.0,5482.22,5721.83,1171.187541,5774.6265
05:00 24-10-2017,5721.83,5740.97,5563.11,5637.96,705.781238,5776.7745
13:00 24-10-2017,5635.02,5719.03,5450.0,5477.03,703.449988,5786.765
21:00 24-10-2017,5506.92,5550.0,5286.98,5541.51,872.22204,5797.7265
05:00 25-10-2017,5532.02,5650.0,5375.0,5456.11,755.712012,5794.928999999999
13:00 25-10-2017,5430.22,5704.96,5430.0,5689.99,654.879153,5800.5295
21:00 25-10-2017,5670.1,5735.02,5650.0,5669.13,690.916944,5802.735500000001
05:00 26-10-2017,5669.17,5939.99,5656.19,5918.99,731.222626,5814.49
13:00 26-10-2017,5918.92,5938.58,5757.0,5861.77,550.826312,5825.581
21:00 26-10-2017,5861.77,5980.0,5770.23,5874.49,476.555744,5824.8060000000005
05:00 27-10-2017,5874.43,5928.97,5711.22,5771.01,470.011755,5812.856
13:00 27-10-2017,5771.01,5812.03,5649.24,5768.83,457.138917,5796.7015
21:00 27-10-2017,5768.79,5850.02,5726.87,5781.01,338.440031,5778.2525000000005
05:00 28-10-2017,5781.02,5790.1,5630.03,5669.97,486.797647,5760.5025000000005
13:00 28-10-2017,5669.97,5733.03,5665.01,5719.64,451.516734,5751.129
21:00 28-10-2017,5709.98,5815.84,5648.01,5799.99,452.797286,5742.615
05:00 29-10-2017,5790.11,5988.0,5730.0,5949.01,609.868882,5742.5644999999995
13:00 29-10-2017,5949.01,6189.88,5889.85,6169.98,742.112005,5757.811
21:00 29-10-2017,6133.01,6172.0,6075.5,6116.19,537.511242,5775.5185
05:00 30-10-2017,6123.3,6248.68,6030.0,6070.98,558.406529,5783.271
13:00 30-10-2017,6071.95,6146.86,6055.56,6120.5,377.769272,5803.2045
21:00 30-10-2017,6120.52,6172.18,6100.0,6117.94,310.979489,5827.2035000000005
05:00 31-10-2017,6117.94,6420.0,6100.04,6371.28,598.545189,5871.916
13:00 31-10-2017,6371.28,6498.01,6319.69,6463.0,602.250247,5917.9905
21:00 31-10-2017,6463.0,6473.88,6338.02,6415.0,414.710863,5965.935
05:00 01-11-2017,6414.99,6645.32,6410.01,6596.99,682.351185,6011.285
13:00 01-11-2017,6559.9,6774.67,6559.9,6753.98,578.55314,6065.527499999999
21:00 01-11-2017,6753.98,6977.0,6730.0,6934.0,691.918269,6116.278
05:00 02-11-2017,6934.0,7300.0,6685.1,7019.98,1129.281233,6174.1885
13:00 02-11-2017,7015.5,7132.0,6830.0,7019.98,682.411301,6231.463
21:00 02-11-2017,7010.31,7259.99,6923.0,7251.01,577.687091,6305.463
05:00 03-11-2017,7251.02,7346.34,7138.18,7284.98,767.877999,6381.2705000000005
13:00 03-11-2017,7284.98,7299.99,7032.0,7115.04,545.932502,6447.972
21:00 03-11-2017,7115.02,7192.99,6901.0,7174.99,539.527553,6523.223
05:00 04-11-2017,7174.99,7308.02,7070.12,7300.0,441.403712,6602.241
13:00 04-11-2017,7300.0,7480.99,7262.06,7357.09,418.260502,6680.096
21:00 04-11-2017,7357.27,7457.9,7280.0,7398.69,293.440175,6752.58
05:00 05-11-2017,7398.7,7590.25,7320.0,7499.87,528.99317,6819.0745
13:00 05-11-2017,7499.87,7548.0,7279.02,7345.01,385.398985,6880.5154999999995
21:00 05-11-2017,7345.1,7401.0,7101.0,7275.0,529.541359,6940.7164999999995
05:00 06-11-2017,7274.98,7400.98,7202.07,7232.03,453.78439,6996.293
13:00 06-11-2017,7235.02,7270.56,6906.0,6960.12,779.693512,7038.401999999999
21:00 06-11-2017,6981.72,7198.49,6909.01,7159.98,495.9782,7077.8369999999995
05:00 07-11-2017,7157.97,7195.0,6901.0,7038.2,489.258586,7106.597
13:00 07-11-2017,7009.27,7080.01,6966.93,7064.04,455.022708,7139.048999999999
21:00 07-11-2017,7070.0,7394.0,7035.02,7303.01,544.475013,7174.35
05:00 08-11-2017,7303.02,7489.99,7303.01,7442.38,574.848585,7208.7699999999995
13:00 08-11-2017,7468.99,7770.02,6651.0,7303.0,1702.975204,7227.219999999999
21:00 08-11-2017,7303.01,7392.0,7130.01,7345.05,789.489514,7243.4735
05:00 09-11-2017,7345.05,7374.0,7015.0,7134.99,752.05866,7249.224
13:00 09-11-2017,7134.99,7189.89,7035.64,7079.99,371.850134,7240.673
21:00 09-11-2017,7079.0,7279.91,7050.01,7149.18,505.95499,7233.883
05:00 10-11-2017,7149.19,7185.0,6508.0,6760.02,1508.575337,7216.1320000000005
13:00 10-11-2017,6760.02,6910.0,6255.01,6506.98,1240.173778,7182.7315
21:00 10-11-2017,6503.0,6797.98,6453.03,6578.74,700.540604,7146.6685
05:00 11-11-2017,6578.74,6708.68,6125.0,6285.84,1119.527104,7093.106000000002
13:00 11-11-2017,6230.47,6415.45,6100.0,6245.05,934.089153,7035.424000000001
21:00 11-11-2017,6245.05,6310.0,5325.01,6060.0,2390.026627,6963.4304999999995
05:00 12-11-2017,6089.77,6630.0,5784.22,6200.02,1686.29828,6906.181
13:00 12-11-2017,6219.8,6219.96,5600.0,5811.03,892.158162,6832.9825
21:00 12-11-2017,5839.94,6350.0,5699.99,6196.66,943.89903,6781.214
05:00 13-11-2017,6200.14,6697.47,6150.33,6589.99,1017.869468,6762.7074999999995
13:00 13-11-2017,6582.01,6599.61,6190.0,6465.99,659.474541,6728.008
21:00 13-11-2017,6465.99,6684.98,6465.99,6545.33,491.559998,6703.364500000001
05:00 14-11-2017,6545.33,6563.08,6311.07,6436.0,508.950024,6671.9625
13:00 14-11-2017,6430.0,6593.0,6391.0,6574.99,253.782509,6635.561500000001
21:00 14-11-2017,6575.99,6908.0,6575.99,6850.23,604.62428,6605.954
05:00 15-11-2017,6850.23,7248.0,6825.0,7245.0,634.429266,6603.053999999999
13:00 15-11-2017,7248.98,7298.0,7057.0,7240.06,540.552299,6597.8045
21:00 15-11-2017,7240.14,7390.0,7076.0,7369.99,419.78883,6609.5545
05:00 16-11-2017,7369.99,7546.7,7313.0,7427.0,975.162346,6626.905000000001
13:00 16-11-2017,7427.01,7940.0,7393.38,7864.5,937.005574,6662.671
21:00 16-11-2017,7876.98,7989.0,7472.31,7498.0,1277.303394,6699.57
05:00 17-11-2017,7497.98,7948.99,7451.0,7928.96,1404.313039,6770.669
13:00 17-11-2017,7928.96,7950.0,7608.0,7699.19,1300.779492,6826.691499999999
21:00 17-11-2017,7680.01,7699.96,7422.0,7674.97,1317.784093,6896.147999999999
05:00 18-11-2017,7674.97,7759.48,7602.02,7676.09,1245.310067,6967.7
13:00 18-11-2017,7676.81,7819.99,7603.0,7761.94,1391.172317,7052.7970000000005
21:00 18-11-2017,7761.94,7818.93,7650.33,7690.01,1125.666684,7127.2964999999995
05:00 19-11-2017,7690.06,7789.24,7675.62,7750.02,1257.819318,7224.245999999999
13:00 19-11-2017,7750.06,8123.15,7737.17,8038.0,1483.854442,7316.312999999999
21:00 19-11-2017,8057.11,8083.49,7954.0,8014.01,1247.462535,7387.514
05:00 20-11-2017,8014.02,8239.98,8014.01,8217.31,1350.819677,7475.08
13:00 20-11-2017,8217.98,8319.99,8177.3,8212.0,1288.352136,7558.4135
21:00 20-11-2017,8212.49,8290.0,7801.0,8165.55,2109.81899,7644.8910000000005
05:00 21-11-2017,8165.38,8400.0,8125.0,8370.01,1383.480916,7734.642
13:00 21-11-2017,8383.44,8384.98,8070.0,8119.51,1051.17411,7798.106
21:00 21-11-2017,8091.09,8289.94,8091.09,8289.88,1169.05293,7850.35
05:00 22-11-2017,8289.89,8322.68,8108.0,8205.02,1514.01215,7898.598
13:00 22-11-2017,8200.54,8258.73,8108.0,8205.92,861.94063,7940.3945
21:00 22-11-2017,8233.03,8260.0,8130.0,8140.0,1251.477464,7976.044500000001
05:00 23-11-2017,8139.98,8197.35,8031.01,8168.12,1650.016498,7991.2255000000005
13:00 23-11-2017,8167.31,8200.0,8000.0,8019.99,1192.458725,8017.325
21:00 23-11-2017,8019.97,8280.0,7850.0,8280.0,1331.373645,8034.877
05:00 24-11-2017,8262.02,8369.0,7950.0,8110.02,2104.672853,8055.4185
13:00 24-11-2017,8110.02,8250.0,8090.62,8138.0,975.742614,8078.5700000000015
21:00 24-11-2017,8138.99,8296.83,8090.0,8280.89,1275.981765,8108.81
05:00 25-11-2017,8280.0,8550.55,8276.0,8542.99,1631.600384,8147.8625
13:00 25-11-2017,8542.98,8734.78,8500.0,8700.01,1385.041533,8198.3625
21:00 25-11-2017,8700.04,8978.9,8604.72,8864.0,1307.632409,8254.0615
05:00 26-11-2017,8884.0,9078.0,8786.45,9075.01,1417.307305,8305.912
13:00 26-11-2017,9078.0,9350.0,8952.04,9128.02,1422.440523,8361.6125
21:00 26-11-2017,9128.0,9645.55,9112.04,9645.55,1421.34186,8433.0245
05:00 27-11-2017,9640.02,9654.28,9166.0,9568.94,1745.56385,8500.8715
13:00 27-11-2017,9567.99,9650.0,9355.01,9650.0,1354.719997,8575.094
21:00 27-11-2017,9650.0,9869.84,9570.5,9817.0,1500.754269,8647.4435
05:00 28-11-2017,9816.98,9939.0,9658.0,9822.33,1979.934193,8732.5845
13:00 28-11-2017,9833.98,9925.0,9820.12,9896.8,1436.522523,8812.930499999999
21:00 28-11-2017,9896.79,10800.0,9873.68,10429.98,2663.794176,8924.1785
05:00 29-11-2017,10429.98,11300.03,10326.05,10770.89,3745.252276,9052.427
13:00 29-11-2017,10764.49,10975.0,8520.0,9687.88,6943.492263,9129.821
21:00 29-11-2017,9687.88,10900.0,9532.88,10070.0,3559.810868,9224.914999999999
05:00 30-11-2017,10051.56,10296.0,8850.8,8980.0,3536.579371,9272.9155
13:00 30-11-2017,8979.99,10089.99,8910.01,9838.96,2293.18409,9350.8635
21:00 30-11-2017,9837.0,9924.99,9380.0,9540.0,1820.405906,9422.3625
05:00 01-12-2017,9540.0,10740.0,9540.0,10460.0,2648.230653,9538.4625
13:00 01-12-2017,10460.0,10898.0,10354.01,10782.99,1666.287074,9663.567500000001
21:00 01-12-2017,10775.04,11100.0,10650.0,10931.04,1882.053256,9782.97
05:00 02-12-2017,10926.38,11190.0,10620.0,10709.73,1916.6193,9883.456
13:00 02-12-2017,10709.76,11050.0,10689.07,10890.01,966.767201,9984.7565
21:00 02-12-2017,10902.69,11169.04,10799.0,11146.02,1223.378364,10088.306999999999
05:00 03-12-2017,11150.49,11820.66,11066.01,11710.0,1897.599144,10217.405999999999
13:00 03-12-2017,11710.0,11825.0,10500.0,11165.41,2225.659016,10293.399000000001
21:00 03-12-2017,11165.41,11600.0,11163.78,11544.76,1360.449499,10392.19
05:00 04-12-2017,11538.39,11600.0,10802.0,11301.07,1409.337933,10474.7435
