Time,Open,High,Low,Close,Volume,mean
15:00 22-12-2019,7312.66,7518.54,7311.09,7501.44,16732.955756,7115.222
21:00 22-12-2019,7500.71,7634.55,7500.36,7543.92,17453.340352,7158.989
03:00 23-12-2019,7543.89,7564.93,7441.6,7553.11,11812.639429,7205.8825
09:00 23-12-2019,7553.03,7695.38,7361.01,7390.51,24536.321189,7232.411999999999
15:00 23-12-2019,7387.91,7460.0,7265.84,7317.09,14249.696233,7234.375
21:00 23-12-2019,7317.3,7341.01,7285.0,7341.01,5381.520366,7244.065
03:00 24-12-2019,7340.7,7416.53,7226.13,7373.54,14411.651844,7255.242
09:00 24-12-2019,7373.55,7436.68,7200.49,7228.72,14318.802327,7260.0195
15:00 24-12-2019,7228.74,7280.0,7157.04,7255.77,9517.519651,7265.293
21:00 24-12-2019,7255.77,7267.39,7213.12,7232.59,3820.075982,7272.382
03:00 25-12-2019,7232.06,7271.77,7201.0,7217.03,6340.741659,7275.758499999999
09:00 25-12-2019,7216.92,7256.0,7128.86,7164.17,10207.486,7275.2074999999995
15:00 25-12-2019,7164.17,7269.99,7140.0,7204.63,7123.740682,7276.047500000001
21:00 25-12-2019,7205.01,7219.99,7176.8,7188.31,3199.596905,7277.628500000001
03:00 26-12-2019,7188.31,7240.76,7182.92,7188.02,6270.990423,7279.7300000000005
09:00 26-12-2019,7189.06,7388.0,7183.27,7368.81,12611.493356,7290.5549999999985
15:00 26-12-2019,7368.81,7435.0,7157.12,7202.0,14177.680392,7294.017499999999
21:00 26-12-2019,7202.0,7249.0,7190.0,7210.29,6031.535481,7297.928999999999
03:00 27-12-2019,7209.78,7219.35,7076.42,7137.72,9365.955484,7296.5470000000005
09:00 27-12-2019,7136.38,7275.86,7092.99,7204.42,13676.060687,7291.155000000001
15:00 27-12-2019,7203.88,7261.0,7191.01,7254.74,4569.150209,7278.82
21:00 27-12-2019,7254.77,7340.0,7238.67,7318.65,7914.333818,7267.556500000001
03:00 28-12-2019,7317.99,7360.0,7261.57,7308.28,6978.42411,7255.315
09:00 28-12-2019,7308.32,7359.9,7275.07,7340.45,7046.038354,7252.812000000001
15:00 28-12-2019,7340.45,7365.01,7296.52,7316.14,4910.185917,7252.7645
21:00 28-12-2019,7315.36,7319.0,7288.0,7318.0,3400.438095,7251.614
03:00 29-12-2019,7318.02,7360.67,7306.47,7345.83,5288.702789,7250.2285
09:00 29-12-2019,7346.08,7430.0,7322.9,7410.97,11129.357164,7259.341
15:00 29-12-2019,7410.71,7528.45,7345.8,7388.24,11568.608037,7265.9645
21:00 29-12-2019,7388.43,7389.83,7312.0,7379.77,4999.595115,7273.3235
03:00 30-12-2019,7379.84,7408.24,7293.12,7315.11,9019.577118,7278.227500000001
09:00 30-12-2019,7314.74,7343.99,7220.0,7259.05,10850.883445,7282.9715
15:00 30-12-2019,7259.0,7288.88,7232.01,7246.0,4735.856104,7285.039999999999
21:00 30-12-2019,7246.0,7269.0,7200.0,7264.06,5481.843414,7288.827499999999
03:00 31-12-2019,7264.05,7267.0,7217.5,7243.39,5738.990582,7291.5960000000005
09:00 31-12-2019,7243.64,7320.0,7151.0,7168.12,10589.821829,7281.561500000001
15:00 31-12-2019,7167.72,7208.41,7145.01,7195.23,4143.797708,7281.223000000001
21:00 31-12-2019,7195.24,7245.0,7175.46,7224.21,3646.232354,7281.919
03:00 01-01-2020,7224.24,7237.73,7180.0,7197.2,4415.466238,7284.893000000001
09:00 01-01-2020,7197.2,7255.0,7196.15,7236.83,5443.680806,7286.513499999999
15:00 01-01-2020,7237.02,7246.72,7175.15,7200.85,3287.008767,7283.819
21:00 01-01-2020,7200.77,7212.5,7116.7,7138.93,5561.311699,7274.8330000000005
03:00 02-01-2020,7138.93,7180.0,7105.0,7139.79,6398.207498,7266.4085000000005
09:00 02-01-2020,7139.73,7163.4,6924.74,6970.04,13967.341525,7247.887999999999
15:00 02-01-2020,6970.04,6995.0,6941.27,6965.71,6024.62321,7230.366500000001
21:00 02-01-2020,6965.49,7264.71,6871.04,7220.47,20762.56545,7225.490000000001
03:00 03-01-2020,7220.49,7371.92,7185.04,7340.46,19457.521065,7225.2215
09:00 03-01-2020,7340.46,7405.0,7229.3,7355.26,18632.535526,7222.436
15:00 03-01-2020,7355.23,7369.47,7260.01,7344.96,9575.87841,7220.272
21:00 03-01-2020,7345.0,7369.28,7280.85,7344.69,5692.356825,7218.518000000001
03:00 04-01-2020,7344.7,7369.63,7302.1,7336.45,8205.837966,7219.584999999999
09:00 04-01-2020,7336.75,7352.0,7291.0,7351.99,6706.235524,7224.232000000001
15:00 04-01-2020,7351.36,7404.0,7272.21,7354.11,9383.544662,7229.6375
21:00 04-01-2020,7354.19,7495.0,7354.11,7459.12,14123.803631,7239.3904999999995
03:00 05-01-2020,7458.51,7481.25,7400.0,7422.33,7719.629401,7248.3375
09:00 05-01-2020,7422.27,7484.0,7415.0,7464.65,7757.54681,7263.164
15:00 05-01-2020,7464.62,7468.87,7318.0,7358.75,8730.105762,7271.339999999999
21:00 05-01-2020,7357.64,7580.0,7346.76,7532.85,16605.761047,7286.772
03:00 06-01-2020,7532.85,7582.27,7505.57,7544.72,9622.543357,7304.147999999999
09:00 06-01-2020,7544.72,7622.0,7465.44,7558.48,11940.247863,7320.2305
15:00 06-01-2020,7558.78,7795.34,7524.0,7758.0,16467.143049,7348.087999999999
21:00 06-01-2020,7758.9,8000.0,7758.29,7869.33,25983.946862,7384.608
03:00 07-01-2020,7869.29,7965.0,7851.26,7895.14,11463.980375,7422.375499999999
09:00 07-01-2020,7895.13,7952.05,7723.71,7938.33,23519.527472,7470.790000000001
15:00 07-01-2020,7937.88,8207.68,7919.22,8145.28,30204.229952,7529.7685
21:00 07-01-2020,8145.92,8455.0,8142.0,8334.77,35122.267843,7585.483499999999
03:00 08-01-2020,8334.76,8370.0,8264.86,8332.47,13535.852279,7635.084
09:00 08-01-2020,8332.2,8418.61,8010.0,8077.68,40456.170723,7671.204999999999
15:00 08-01-2020,8077.68,8125.57,7870.0,8055.98,23508.351795,7706.755999999999
21:00 08-01-2020,8054.72,8055.96,7925.68,7941.83,13448.458746,7736.613
03:00 09-01-2020,7941.99,7976.67,7852.01,7878.56,14403.814189,7763.718500000001
09:00 09-01-2020,7878.02,7945.0,7778.0,7798.6,16842.04748,7786.048999999999
15:00 09-01-2020,7798.23,8000.0,7750.0,7817.76,19545.199415,7809.2315
21:00 09-01-2020,7817.74,7854.06,7735.0,7748.86,8763.135461,7823.718500000001
03:00 10-01-2020,7748.0,7854.44,7672.0,7841.69,20969.68817,7844.686499999999
09:00 10-01-2020,7841.03,8140.11,7811.0,7966.3,31480.872883,7869.769
15:00 10-01-2020,7966.3,8199.0,7964.01,8197.02,21193.080934,7911.6825
21:00 10-01-2020,8198.86,8253.26,8044.65,8083.41,13761.268126,7939.210499999999
03:00 11-01-2020,8083.41,8150.0,8010.0,8045.95,11458.09585,7964.272
09:00 11-01-2020,8045.89,8221.55,8018.41,8160.56,14393.224677,7994.376000000001
15:00 11-01-2020,8160.0,8286.34,8003.16,8020.01,15197.444014,8007.476500000002
21:00 11-01-2020,8020.01,8110.92,7960.0,8106.05,8997.693509,8019.3125
03:00 12-01-2020,8105.96,8164.08,8080.01,8114.08,8979.02136,8030.2595
09:00 12-01-2020,8114.08,8197.0,8072.0,8101.47,12839.507955,8038.416499999999
15:00 12-01-2020,8101.47,8185.0,8085.0,8184.98,7315.271512,8040.4015
21:00 12-01-2020,8184.97,8196.0,8077.65,8096.23,7181.886899,8028.474500000001
03:00 13-01-2020,8096.18,8134.6,8057.59,8075.01,9801.225505,8015.6015
09:00 13-01-2020,8076.86,8129.45,8055.89,8098.22,7603.988389,8016.628500000001
15:00 13-01-2020,8098.21,8160.0,8088.0,8110.34,6572.65489,8019.3465
21:00 13-01-2020,8110.34,8573.0,8105.54,8477.37,35365.173108,8046.123499999999
03:00 14-01-2020,8477.48,8561.0,8465.29,8526.87,15023.526306,8078.539
09:00 14-01-2020,8526.87,8811.82,8480.0,8773.35,47318.315772,8127.276500000002
15:00 14-01-2020,8771.1,8880.0,8608.0,8810.01,22692.111556,8176.889
21:00 14-01-2020,8814.64,8900.0,8564.0,8612.29,26045.618216,8220.0605
03:00 15-01-2020,8612.01,8810.0,8600.01,8730.0,15494.352697,8264.476
09:00 15-01-2020,8730.0,8916.48,8676.08,8797.0,26379.977817,8306.011
15:00 15-01-2020,8797.0,8876.4,8707.0,8821.41,16896.348876,8337.230500000001
21:00 15-01-2020,8820.01,8859.81,8586.0,8700.55,16359.942629,8368.0875
03:00 16-01-2020,8700.66,8727.24,8600.4,8724.91,13347.3651,8402.0355
09:00 16-01-2020,8724.82,8789.0,8626.0,8678.13,13253.287691,8427.914
15:00 16-01-2020,8678.13,8757.0,8657.37,8720.01,9030.478864,8462.914
21:00 16-01-2020,8720.15,8896.89,8672.44,8891.25,15146.462875,8502.174
03:00 17-01-2020,8891.25,9041.65,8835.75,8903.45,26727.412129,8541.6425
09:00 17-01-2020,8903.53,8923.88,8765.0,8890.97,16982.014201,8581.1175
15:00 17-01-2020,8890.04,8961.6,8813.0,8913.28,12041.848172,8617.5325
21:00 17-01-2020,8913.27,8988.88,8815.0,8845.19,12006.47511,8654.9805
03:00 18-01-2020,8845.53,8919.0,8806.38,8879.79,7273.992603,8695.219500000001
09:00 18-01-2020,8879.29,8964.0,8848.8,8904.96,12760.171272,8735.5565
15:00 18-01-2020,8904.92,8960.0,8875.0,8915.96,6254.10756,8775.8375
21:00 18-01-2020,8915.09,9198.98,8888.02,9131.14,18034.787264,8808.526000000002
03:00 19-01-2020,9129.98,9147.56,8524.2,8681.44,24620.761449,8816.2545
09:00 19-01-2020,8681.16,8684.76,8559.02,8658.74,13668.848695,8810.524
15:00 19-01-2020,8658.62,8758.84,8466.0,8701.7,14352.491851,8805.1085
21:00 19-01-2020,8701.72,8735.84,8627.94,8674.21,7752.616565,8808.2045
03:00 20-01-2020,8675.2,8694.0,8595.0,8615.25,8932.354395,8802.467
09:00 20-01-2020,8615.71,8709.31,8521.28,8641.8,14304.802577,8794.706999999999
15:00 20-01-2020,8641.79,8746.99,8616.0,8642.35,7906.866209,8785.753999999999
21:00 20-01-2020,8642.35,8699.84,8618.0,8660.09,5144.415445,8783.731
03:00 21-01-2020,8660.37,8677.12,8602.8,8656.76,7783.682697,8780.3235
09:00 21-01-2020,8656.76,8676.95,8621.52,8648.5,7015.704543,8778.842
15:00 21-01-2020,8648.82,8789.0,8488.0,8736.03,16550.884974,8779.643
21:00 21-01-2020,8736.04,8758.08,8701.0,8719.12,4309.918248,8771.036499999998
03:00 22-01-2020,8720.23,8818.0,8622.0,8659.87,11750.409065,8758.8575
09:00 22-01-2020,8659.0,8710.45,8590.0,8692.7,9000.964306,8748.944
15:00 22-01-2020,8692.7,8694.25,8636.72,8682.36,4019.265519,8737.398000000001
21:00 22-01-2020,8682.77,8691.81,8502.82,8562.88,9479.646105,8723.2825
03:00 23-01-2020,8562.88,8624.51,8400.0,8423.0,16329.769816,8700.443
09:00 23-01-2020,8422.98,8488.0,8315.0,8325.75,14069.008324,8671.4825
15:00 23-01-2020,8325.28,8445.0,8306.39,8404.52,8287.520352,8645.910500000002
21:00 23-01-2020,8404.52,8419.86,8275.5,8321.86,8364.106543,8605.4465
03:00 24-01-2020,8320.94,8418.0,8238.0,8412.77,13230.814434,8592.013
09:00 24-01-2020,8413.42,8528.02,8369.72,8472.41,13110.555203,8582.6965
15:00 24-01-2020,8472.85,8524.0,8413.36,8439.0,6982.053349,8569.5615
21:00 24-01-2020,8438.99,8451.26,8254.9,8330.01,8704.003705,8552.3515
03:00 25-01-2020,8330.0,8382.97,8306.65,8316.44,6156.095823,8537.411
09:00 25-01-2020,8316.44,8362.75,8286.87,8339.84,5369.153144,8522.313
15:00 25-01-2020,8337.38,8420.0,8325.0,8340.58,5291.90526,8507.2245
21:00 25-01-2020,8340.01,8395.0,8293.66,8377.28,4710.777755,8493.084
03:00 26-01-2020,8378.21,8482.8,8343.2,8479.15,8597.561358,8484.2035
09:00 26-01-2020,8479.15,8595.59,8436.0,8578.86,9787.514923,8480.7215
15:00 26-01-2020,8578.85,8618.13,8544.01,8615.0,8034.631128,8474.67
21:00 26-01-2020,8614.39,8704.0,8614.39,8653.3,10486.313895,8471.379
03:00 27-01-2020,8653.36,8750.0,8535.0,8735.67,11399.071502,8475.169
09:00 27-01-2020,8735.67,8814.08,8700.41,8767.06,15219.872756,8478.886999999999
15:00 27-01-2020,8767.29,9000.0,8763.0,8907.57,16868.284843,8490.1475
21:00 27-01-2020,8907.57,9166.0,8907.56,9059.1,18722.000177,8514.9585
03:00 28-01-2020,9058.12,9117.47,8942.0,9082.13,14020.664261,8547.915
09:00 28-01-2020,9081.34,9188.0,8862.4,8983.03,25223.621625,8580.779
15:00 28-01-2020,8983.05,9400.0,8965.38,9374.21,16618.567702,8629.2635
21:00 28-01-2020,9375.34,9420.82,9261.32,9355.07,13121.532202,8680.924
03:00 29-01-2020,9354.95,9434.94,9216.0,9303.15,18053.752587,8725.443
09:00 29-01-2020,9303.16,9375.0,9250.05,9343.81,11378.187051,8769.013
15:00 29-01-2020,9343.81,9449.24,9288.75,9301.53,11310.593282,8812.139500000001
21:00 29-01-2020,9301.57,9360.0,9204.44,9318.0,9929.505438,8861.539
03:00 30-01-2020,9318.0,9408.36,9305.0,9338.21,10615.34407,8912.627499999999
09:00 30-01-2020,9338.21,9523.4,9220.0,9468.5,26162.927027,8969.0605
15:00 30-01-2020,9468.5,9578.0,9458.02,9513.21,13918.967724,9027.692
21:00 30-01-2020,9511.52,9530.22,9330.0,9345.53,9824.083977,9076.1045
03:00 31-01-2020,9345.53,9414.94,9270.4,9328.41,13643.904119,9118.567500000001
09:00 31-01-2020,9328.39,9367.5,9210.01,9282.5,15494.916198,9153.749500000002
15:00 31-01-2020,9282.63,9430.0,9276.29,9352.89,6589.118058,9190.644
21:00 31-01-2020,9351.71,9464.53,9341.17,9381.12,6460.07368,9227.035
03:00 01-02-2020,9381.13,9454.77,9321.41,9354.66,7598.430128,9257.9845
09:00 01-02-2020,9354.65,9420.98,9281.0,9381.48,9238.131278,9288.7055
15:00 01-02-2020,9381.51,9409.99,9350.0,9384.61,5281.432268,9312.557499999999
21:00 01-02-2020,9384.41,9387.03,9120.0,9311.43,14242.602066,9325.174
03:00 02-02-2020,9310.72,9450.0,9289.08,9435.54,11357.818701,9342.8445
09:00 02-02-2020,9435.79,9477.03,9363.89,9430.73,11643.582648,9365.2295
15:00 02-02-2020,9430.73,9460.0,9322.0,9331.51,8446.909125,9363.094500000001
21:00 02-02-2020,9331.59,9618.79,9288.0,9401.8,18446.314697,9365.431
03:00 03-02-2020,9401.98,9418.0,9303.2,9351.48,10194.663924,9367.8475
09:00 03-02-2020,9352.0,9373.97,9234.0,9293.37,16214.616088,9365.3255
15:00 03-02-2020,9293.29,9344.02,9251.01,9292.24,6036.538742,9364.861
21:00 03-02-2020,9291.35,9350.0,9227.58,9289.34,9236.303352,9363.428
03:00 04-02-2020,9288.21,9327.0,9108.0,9182.81,18492.249036,9355.658
09:00 04-02-2020,9182.81,9240.0,9093.01,9228.0,17805.672927,9343.633
15:00 04-02-2020,9228.0,9240.0,9151.0,9197.02,7773.949951,9327.8235
21:00 04-02-2020,9197.02,9289.99,9177.22,9276.43,10146.068121,9324.3685
03:00 05-02-2020,9277.48,9421.75,9232.75,9418.48,16334.575304,9328.872
09:00 05-02-2020,9419.17,9568.0,9410.0,9560.52,17599.228341,9342.773
15:00 05-02-2020,9560.55,9744.45,9560.0,9612.04,20790.543849,9355.730500000001
21:00 05-02-2020,9612.03,9664.93,9526.35,9637.15,9337.028712,9368.532000000001
03:00 06-02-2020,9637.48,9707.21,9605.55,9698.89,14788.099857,9385.7435
09:00 06-02-2020,9698.66,9862.57,9638.0,9771.57,27878.562954,9405.248
15:00 06-02-2020,9771.87,9801.98,9660.0,9772.0,12946.015065,9424.6175
21:00 06-02-2020,9772.0,9855.0,9741.17,9756.7,10506.760814,9446.881
03:00 07-02-2020,9758.01,9885.0,9745.0,9809.33,13540.965653,9465.5705
09:00 07-02-2020,9810.01,9845.0,9730.54,9781.03,12155.115829,9483.0855
15:00 07-02-2020,9781.03,9831.0,9730.0,9813.73,7763.272336,9507.1965
21:00 07-02-2020,9813.87,9830.06,9667.11,9760.99,11373.895232,9525.155999999999
03:00 08-02-2020,9761.0,9845.0,9751.81,9810.02,9322.47323,9548.083
09:00 08-02-2020,9810.02,9888.0,9750.0,9862.19,14262.462289,9576.524
15:00 08-02-2020,9862.52,9940.0,9810.62,9895.05,8642.012915,9606.6645
21:00 08-02-2020,9895.04,10131.0,9880.75,10099.99,13364.32291,9647.197
03:00 09-02-2020,10099.99,10166.0,10050.0,10109.52,12184.578114,9693.532500000001
09:00 09-02-2020,10108.61,10145.64,10000.1,10090.42,11156.581664,9736.6535
15:00 09-02-2020,10090.98,10160.0,10053.0,10151.75,6702.992928,9784.39
21:00 09-02-2020,10151.72,10188.0,9756.0,9835.71,14424.880824,9812.354
03:00 10-02-2020,9836.14,10021.0,9765.0,9821.43,23459.155208,9832.5015
09:00 10-02-2020,9821.41,9925.63,9777.6,9846.42,14803.700182,9846.7965
15:00 10-02-2020,9844.99,9894.56,9800.02,9851.83,6885.348405,9858.786
21:00 10-02-2020,9851.74,9862.18,9700.0,9754.01,10735.914397,9864.628999999999
03:00 11-02-2020,9754.0,9815.0,9727.0,9801.04,8451.907779,9869.7365
09:00 11-02-2020,9801.02,10311.0,9787.88,10280.0,31032.766417,9895.158
15:00 11-02-2020,10278.51,10323.59,10160.15,10223.08,12201.806631,9917.712
21:00 11-02-2020,10223.08,10333.28,10223.08,10319.53,11532.998223,9945.853500000001
03:00 12-02-2020,10319.57,10450.0,10226.44,10343.4,21282.195531,9972.557
09:00 12-02-2020,10343.4,10415.0,10250.0,10354.91,16606.632433,10001.251
15:00 12-02-2020,10355.06,10410.0,10303.0,10326.46,11586.237743,10026.8875
21:00 12-02-2020,10325.33,10440.67,10310.51,10435.82,11365.277732,10060.629
03:00 13-02-2020,10435.98,10491.0,10080.0,10151.11,28831.406629,10077.6835
09:00 13-02-2020,10151.66,10500.0,10100.2,10199.68,31173.312103,10094.557999999999
15:00 13-02-2020,10198.64,10271.96,10181.88,10229.63,7974.362295,10111.287
21:00 13-02-2020,10227.78,10290.0,10162.37,10173.25,10270.330171,10114.95
03:00 14-02-2020,10173.3,10298.0,10111.37,10269.24,14330.305225,10122.935999999998
09:00 14-02-2020,10269.52,10360.2,10224.0,10281.46,12779.11788,10132.488000000001
15:00 14-02-2020,10281.67,10381.56,10280.11,10344.36,9658.726897,10142.1185
21:00 14-02-2020,10344.36,10375.0,10203.52,10224.72,9453.820739,10161.569
03:00 15-02-2020,10223.08,10274.18,10190.9,10229.36,8844.247526,10181.9655
09:00 15-02-2020,10229.36,10259.97,9801.0,9844.69,28819.661822,10181.879
15:00 15-02-2020,9844.42,9949.0,9811.84,9904.72,10539.47286,10184.5235
21:00 15-02-2020,9904.46,10050.0,9853.02,9955.43,10940.158805,10194.594500000001
03:00 16-02-2020,9955.43,10017.0,9901.28,9922.63,8126.169938,10200.674
09:00 16-02-2020,9922.63,9974.98,9638.12,9755.03,25877.398434,10174.425500000001
15:00 16-02-2020,9755.04,9996.58,9711.3,9917.27,15080.27236,10159.134999999998
21:00 16-02-2020,9910.7,9964.16,9710.0,9761.78,13383.63197,10131.2475
03:00 17-02-2020,9761.17,9842.34,9568.0,9609.94,20025.184997,10094.574499999999
09:00 17-02-2020,9609.94,9725.79,9452.67,9640.01,28164.44584,10058.8295
15:00 17-02-2020,9640.01,9727.41,9580.0,9706.0,8687.749094,10027.8065
21:00 17-02-2020,9706.0,9810.0,9624.7,9785.74,10845.433477,9995.3025
03:00 18-02-2020,9785.8,9815.0,9631.0,9702.27,13882.649688,9972.860499999999
09:00 18-02-2020,9703.85,9952.0,9576.01,9946.38,22296.40888,9960.1955
15:00 18-02-2020,9946.71,10250.0,9946.38,10164.71,23579.631974,9956.949499999999
21:00 18-02-2020,10164.78,10186.35,10079.25,10118.55,9413.440588,9954.2145
03:00 19-02-2020,10118.0,10161.99,10011.06,10148.93,10988.052578,9948.198999999999
