Time,Open,High,Low,Close,Volume,mean,sm,isSm,adx,di+,di-,rsi,sma,sma55,ema,bbh,bbm,bbl
09:00 12-06-2021,1.4327,1.4814,1.427,1.4591,68861849.53,1.518855,-0.09300249999999996,False,41.51315639975983,14.312669632516695,26.56085250663427,41.76319068533289,1.46254,1.613009090909091,1.4611963719635646,1.595277425764305,1.4859928571428573,1.3767082885214097
13:00 12-06-2021,1.4589,1.4934,1.4537,1.4756,44403923.41,1.5139900000000002,-0.09046003571428567,False,40.351442000089335,15.083824720991462,25.27377841116376,43.45968013940471,1.45707,1.6067472727272727,1.4638152134247346,1.5770351645933762,1.4790214285714287,1.3810076925494812
17:00 12-06-2021,1.4757,1.4927,1.4709,1.4789,34288182.06,1.506925,-0.08159382142857131,False,39.2727072003953,14.663627073547334,24.569714128607103,43.804317954618604,1.4541600000000001,1.6005345454545454,1.4665579018929646,1.5668433975620943,1.4747000000000001,1.382556602437906
21:00 12-06-2021,1.4789,1.5056,1.4457,1.4511,45337533.16,1.5004050000000002,-0.08018496428571419,False,38.704653661135445,13.54692368042045,25.902451180280444,41.558022923333255,1.44754,1.5933672727272727,1.4637473742760618,1.55566374713355,1.4688428571428571,1.3820219671521643
01:00 13-06-2021,1.4511,1.4632,1.433,1.4364,35360329.66,1.49083,-0.07527164285714279,False,38.38427896491099,13.009018455960414,26.543737283760986,40.404752231724544,1.44204,1.5874454545454546,1.458775124407687,1.5424569641270707,1.461957142857143,1.3814573215872152
05:00 13-06-2021,1.4365,1.4581,1.434,1.4401,31135837.85,1.483075,-0.06902660714285709,False,38.08678817555971,12.579747232545085,25.667847790915005,40.83973024630403,1.43992,1.5834563636363637,1.455379647242653,1.5270417372733283,1.4555142857142858,1.3839868341552433
09:00 13-06-2021,1.4402,1.4479,1.4001,1.4201,45544299.93,1.475305,-0.06665821428571425,False,38.35364160850015,11.751471325193597,28.647373739128586,39.2112912736155,1.43822,1.5788890909090911,1.448965165925807,1.516539189345347,1.4492357142857142,1.3819322392260813
13:00 13-06-2021,1.4201,1.5099,1.4191,1.5057,73337186.99,1.47193,-0.04619567857142853,False,36.72288252810749,18.46189376412027,25.246800742753823,48.46852736974967,1.44973,1.5750436363636362,1.459280590302933,1.5125498615970552,1.4484071428571428,1.3842644241172304
17:00 13-06-2021,1.5057,1.58,1.5057,1.5566,100007116.35,1.47279,-0.019929321428571428,False,34.51101518487092,25.64819835645501,22.855941282650402,52.95299426747786,1.46563,1.57216,1.4769750284296723,1.53579219108201,1.4530642857142857,1.3703363803465614
21:00 13-06-2021,1.5563,1.5717,1.5266,1.5378,46700240.09,1.473025,0.0009279642857142612,False,32.45713836615125,24.153024712795514,21.523543562860965,51.22001088976367,1.47614,1.5690709090909092,1.488034114169732,1.5521050772886436,1.4585285714285714,1.3649520655684992
